iterations,costs
88992,3361.1572765222045
88993,3361.1572765222045
88994,3361.1572765222045
88995,3361.1572765222045
88996,3361.1572765222045
88997,3361.1572765222045
88998,3361.1572765222045
88999,3361.1572765222045
89000,3361.1572765222045
89001,3361.1572765222045
89002,3361.1572765222045
89003,3361.1572765222045
89004,3361.1572765222045
89005,3361.1572765222045
89006,3361.1572765222045
89007,3361.1572765222045
89008,3361.1572765222045
89009,3361.1572765222045
89010,3361.1572765222045
89011,3361.1572765222045
89012,3361.1572765222045
89013,3361.1572765222045
89014,3361.1572765222045
89015,3361.1572765222045
89016,3361.1572765222045
89017,3361.1572765222045
89018,3361.1572765222045
89019,3361.1572765222045
89020,3361.1572765222045
89021,3361.1572765222045
89022,3361.1572765222045
89023,3361.1572765222045
89024,3361.1572765222045
89025,3361.1572765222045
89026,3361.1572765222045
89027,3361.1572765222045
89028,3361.1572765222045
89029,3361.1572765222045
89030,3361.1572765222045
89031,3361.1572765222045
89032,3361.1572765222045
89033,3361.1572765222045
89034,3361.1572765222045
89035,3361.1572765222045
89036,3361.1572765222045
89037,3361.1572765222045
89038,3361.1572765222045
89039,3361.1572765222045
89040,3361.1572765222045
89041,3361.1572765222045
89042,3361.1572765222045
89043,3361.1572765222045
89044,3361.1572765222045
89045,3361.1572765222045
89046,3361.1572765222045
89047,3361.1572765222045
89048,3361.1572765222045
89049,3361.1572765222045
89050,3361.1572765222045
89051,3361.1572765222045
89052,3361.1572765222045
89053,3361.1572765222045
89054,3361.1572765222045
89055,3361.1572765222045
89056,3361.1572765222045
89057,3361.1572765222045
89058,3361.1572765222045
89059,3361.1572765222045
89060,3361.1572765222045
89061,3361.1572765222045
89062,3361.1572765222045
89063,3361.1572765222045
89064,3361.1572765222045
89065,3361.1572765222045
89066,3361.1572765222045
89067,3361.1572765222045
89068,3361.1572765222045
89069,3361.1572765222045
89070,3361.1572765222045
89071,3361.1572765222045
89072,3361.1572765222045
89073,3361.1572765222045
89074,3361.1572765222045
89075,3361.1572765222045
89076,3361.1572765222045
89077,3361.1572765222045
89078,3361.1572765222045
89079,3361.1572765222045
89080,3361.1572765222045
89081,3361.1572765222045
89082,3361.1572765222045
89083,3361.1572765222045
89084,3361.1572765222045
89085,3361.1572765222045
89086,3361.1572765222045
89087,3361.1572765222045
89088,3361.1572765222045
89089,3361.1572765222045
89090,3361.1572765222045
89091,3361.1572765222045
89092,3361.1572765222045
89093,3361.1572765222045
89094,3361.1572765222045
89095,3361.1572765222045
89096,3361.1572765222045
89097,3361.1572765222045
89098,3361.1572765222045
89099,3361.1572765222045
89100,3361.1572765222045
89101,3361.1572765222045
89102,3361.1572765222045
89103,3361.1572765222045
89104,3361.1572765222045
89105,3361.1572765222045
89106,3361.1572765222045
89107,3361.1572765222045
89108,3361.1572765222045
89109,3361.1572765222045
89110,3361.1572765222045
89111,3361.1572765222045
89112,3361.1572765222045
89113,3361.1572765222045
89114,3361.1572765222045
89115,3361.1572765222045
89116,3361.1572765222045
89117,3361.1572765222045
89118,3361.1572765222045
89119,3361.1572765222045
89120,3361.1572765222045
89121,3361.1572765222045
89122,3361.1572765222045
89123,3361.1572765222045
89124,3361.1572765222045
89125,3361.1572765222045
89126,3361.1572765222045
89127,3361.1572765222045
89128,3361.1572765222045
89129,3361.1572765222045
89130,3361.1572765222045
89131,3361.1572765222045
89132,3361.1572765222045
89133,3361.1572765222045
89134,3361.1572765222045
89135,3361.1572765222045
89136,3361.1572765222045
89137,3361.1572765222045
89138,3361.1572765222045
89139,3361.1572765222045
89140,3361.1572765222045
89141,3361.1572765222045
89142,3361.1572765222045
89143,3361.1572765222045
89144,3361.1572765222045
89145,3361.1572765222045
89146,3361.1572765222045
89147,3361.1572765222045
89148,3361.1572765222045
89149,3361.1572765222045
89150,3361.1572765222045
89151,3361.1572765222045
89152,3361.1572765222045
89153,3361.1572765222045
89154,3361.1572765222045
89155,3361.1572765222045
89156,3361.1572765222045
89157,3361.1572765222045
89158,3361.1572765222045
89159,3361.1572765222045
89160,3361.1572765222045
89161,3361.1572765222045
89162,3361.1572765222045
89163,3361.1572765222045
89164,3361.1572765222045
89165,3361.1572765222045
89166,3361.1572765222045
89167,3361.1572765222045
89168,3361.1572765222045
89169,3361.1572765222045
89170,3361.1572765222045
89171,3361.1572765222045
89172,3361.1572765222045
89173,3361.1572765222045
89174,3361.1572765222045
89175,3361.014760054306
89176,3361.014760054306
89177,3359.9191734159344
89178,3359.9191734159344
89179,3359.9191734159344
89180,3359.9191734159344
89181,3359.9191734159344
89182,3359.9191734159344
89183,3359.9191734159344
89184,3359.9191734159344
89185,3359.9191734159344
89186,3359.9191734159344
89187,3359.9191734159344
89188,3359.9191734159344
89189,3359.9191734159344
89190,3359.9191734159344
89191,3359.9191734159344
89192,3359.9191734159344
89193,3359.9191734159344
89194,3359.9191734159344
89195,3359.9191734159344
89196,3359.9191734159344
89197,3359.9191734159344
89198,3359.9191734159344
89199,3359.9191734159344
89200,3359.9191734159344
89201,3359.9191734159344
89202,3359.9191734159344
89203,3359.9191734159344
89204,3359.9191734159344
89205,3359.9191734159344
89206,3359.9191734159344
89207,3359.9191734159344
89208,3359.9191734159344
89209,3359.9191734159344
89210,3359.9191734159344
89211,3359.9191734159344
89212,3359.9191734159344
89213,3359.9191734159344
89214,3359.9191734159344
89215,3359.9191734159344
89216,3359.9191734159344
89217,3359.9191734159344
89218,3359.9191734159344
89219,3359.9191734159344
89220,3359.9191734159344
89221,3359.9191734159344
89222,3359.9191734159344
89223,3359.9191734159344
89224,3359.9191734159344
89225,3359.9191734159344
89226,3359.9191734159344
89227,3359.9191734159344
89228,3359.9191734159344
89229,3359.9191734159344
89230,3359.9191734159344
89231,3359.9191734159344
89232,3359.9191734159344
89233,3359.9191734159344
89234,3359.8909202574882
89235,3359.8909202574882
89236,3359.8909202574882
89237,3359.8909202574882
89238,3359.8909202574882
89239,3359.8909202574882
89240,3359.8909202574882
89241,3359.8909202574882
89242,3359.8909202574882
89243,3359.8909202574882
89244,3359.8909202574882
89245,3359.8909202574882
89246,3359.8909202574882
89247,3359.8909202574882
89248,3359.8909202574882
89249,3359.8909202574882
89250,3359.8909202574882
89251,3359.8909202574882
89252,3359.8909202574882
89253,3359.8909202574882
89254,3359.8909202574882
89255,3359.8909202574882
89256,3359.8909202574882
89257,3359.8909202574882
89258,3359.8909202574882
89259,3359.8909202574882
89260,3359.8909202574882
89261,3359.8909202574882
89262,3359.8909202574882
89263,3359.8909202574882
89264,3359.8909202574882
89265,3359.8909202574882
89266,3359.8909202574882
89267,3359.8909202574882
89268,3359.8909202574882
89269,3359.8909202574882
89270,3359.8909202574882
89271,3359.8909202574882
89272,3359.8909202574882
89273,3359.8909202574882
89274,3359.8909202574882
89275,3359.8909202574882
89276,3359.8909202574882
89277,3359.8909202574882
89278,3359.8909202574882
89279,3359.8909202574882
89280,3359.8909202574882
89281,3359.8909202574882
89282,3359.8909202574882
89283,3359.8909202574882
89284,3359.8909202574882
89285,3359.8909202574882
89286,3359.8909202574882
89287,3359.8909202574882
89288,3359.8909202574882
89289,3359.8909202574882
89290,3359.8909202574882
89291,3359.8909202574882
89292,3359.8909202574882
89293,3359.8909202574882
89294,3359.8909202574882
89295,3359.8909202574882
89296,3359.8909202574882
89297,3359.8909202574882
89298,3359.8909202574882
89299,3359.8909202574882
89300,3359.8909202574882
89301,3359.8909202574882
89302,3359.8909202574882
89303,3359.8909202574882
89304,3359.8909202574882
89305,3359.8909202574882
89306,3359.8909202574882
89307,3359.8909202574882
89308,3359.8909202574882
89309,3359.8909202574882
89310,3359.8909202574882
89311,3359.8909202574882
89312,3359.8909202574882
89313,3359.8909202574882
89314,3359.8909202574882
89315,3359.8909202574882
89316,3359.8909202574882
89317,3359.8909202574882
89318,3359.8909202574882
89319,3359.8909202574882
89320,3359.8909202574882
89321,3359.8909202574882
89322,3359.8909202574882
89323,3359.8909202574882
89324,3359.8909202574882
89325,3359.8909202574882
89326,3359.8909202574882
89327,3359.8909202574882
89328,3359.8909202574882
89329,3359.8909202574882
89330,3359.8909202574882
89331,3359.8909202574882
89332,3359.8909202574882
89333,3359.8909202574882
89334,3359.8909202574882
89335,3359.8909202574882
89336,3359.8909202574882
89337,3359.8909202574882
89338,3359.8909202574882
89339,3359.8909202574882
89340,3359.8909202574882
89341,3359.8909202574882
89342,3359.8909202574882
89343,3359.8909202574882
89344,3359.8909202574882
89345,3359.8909202574882
89346,3359.8909202574882
89347,3359.8909202574882
89348,3359.8909202574882
89349,3359.8909202574882
89350,3359.8909202574882
89351,3359.8909202574882
89352,3359.8909202574882
89353,3359.8909202574882
89354,3359.8909202574882
89355,3359.8909202574882
89356,3359.8909202574882
89357,3359.8909202574882
89358,3359.8909202574882
89359,3359.8909202574882
89360,3359.8909202574882
89361,3359.8909202574882
89362,3359.8909202574882
89363,3359.8909202574882
89364,3359.8909202574882
89365,3359.8909202574882
89366,3359.8909202574882
89367,3359.8909202574882
89368,3359.8909202574882
89369,3359.8909202574882
89370,3359.8909202574882
89371,3359.8909202574882
89372,3359.8909202574882
89373,3359.8909202574882
89374,3359.8909202574882
89375,3359.8909202574882
89376,3359.8909202574882
89377,3359.8909202574882
89378,3359.8909202574882
89379,3359.8909202574882
89380,3359.8909202574882
89381,3359.8909202574882
89382,3359.8909202574882
89383,3359.8909202574882
89384,3359.8909202574882
89385,3359.8909202574882
89386,3359.8909202574882
89387,3359.8909202574882
89388,3359.8909202574882
89389,3359.8909202574882
89390,3359.8909202574882
89391,3359.8909202574882
89392,3359.8909202574882
89393,3359.8909202574882
89394,3359.8909202574882
89395,3359.8909202574882
89396,3359.8909202574882
89397,3359.8909202574882
89398,3359.8909202574882
89399,3359.8909202574882
89400,3359.8909202574882
89401,3359.8909202574882
89402,3359.8909202574882
89403,3359.8909202574882
89404,3359.8909202574882
89405,3359.8909202574882
89406,3359.8909202574882
89407,3359.8909202574882
89408,3359.8909202574882
89409,3359.8909202574882
89410,3359.8909202574882
89411,3359.8909202574882
89412,3359.8909202574882
89413,3359.8909202574882
89414,3359.8909202574882
89415,3359.8909202574882
89416,3359.8909202574882
89417,3359.8909202574882
89418,3359.8909202574882
89419,3359.8909202574882
89420,3359.8909202574882
89421,3359.8909202574882
89422,3359.8909202574882
89423,3359.8909202574882
89424,3359.8909202574882
89425,3359.8909202574882
89426,3359.8909202574882
89427,3359.8909202574882
89428,3359.8909202574882
89429,3359.8909202574882
89430,3359.8909202574882
89431,3359.8909202574882
89432,3359.8909202574882
89433,3359.8909202574882
89434,3359.8909202574882
89435,3359.8909202574882
89436,3359.8909202574882
89437,3359.8909202574882
89438,3359.8909202574882
89439,3359.8909202574882
89440,3359.8909202574882
89441,3359.8909202574882
89442,3359.8909202574882
89443,3359.8909202574882
89444,3359.8909202574882
89445,3359.8909202574882
89446,3359.8909202574882
89447,3359.8909202574882
89448,3359.8909202574882
89449,3359.8909202574882
89450,3359.8909202574882
89451,3359.8909202574882
89452,3359.8909202574882
89453,3359.8909202574882
89454,3359.8909202574882
89455,3359.8909202574882
89456,3359.8909202574882
89457,3359.8909202574882
89458,3359.8909202574882
89459,3359.8909202574882
89460,3359.8909202574882
89461,3359.8909202574882
89462,3359.8909202574882
89463,3359.8909202574882
89464,3359.8909202574882
89465,3359.8909202574882
89466,3359.8909202574882
89467,3359.8909202574882
89468,3359.8909202574882
89469,3359.8909202574882
89470,3359.8909202574882
89471,3359.8909202574882
89472,3359.8909202574882
89473,3359.8909202574882
89474,3359.8909202574882
89475,3359.8909202574882
89476,3356.4080279588807
89477,3356.4080279588807
89478,3356.4080279588807
89479,3356.4080279588807
89480,3356.4080279588807
89481,3356.4080279588807
89482,3356.4080279588807
89483,3356.4080279588807
89484,3356.4080279588807
89485,3356.4080279588807
89486,3356.4080279588807
89487,3356.4080279588807
89488,3356.4080279588807
89489,3356.4080279588807
89490,3356.4080279588807
89491,3356.4080279588807
89492,3356.4080279588807
89493,3356.4080279588807
89494,3356.4080279588807
89495,3356.4080279588807
89496,3356.4080279588807
89497,3356.4080279588807
89498,3356.4080279588807
89499,3356.4080279588807
89500,3356.4080279588807
89501,3356.4080279588807
89502,3356.4080279588807
89503,3356.4080279588807
89504,3356.4080279588807
89505,3356.4080279588807
89506,3356.4080279588807
89507,3356.4080279588807
89508,3356.4080279588807
89509,3356.4080279588807
89510,3356.4080279588807
89511,3356.4080279588807
89512,3356.4080279588807
89513,3356.4080279588807
89514,3356.4080279588807
89515,3356.4080279588807
89516,3356.4080279588807
89517,3356.4080279588807
89518,3356.4080279588807
89519,3356.4080279588807
89520,3356.4080279588807
89521,3356.4080279588807
89522,3356.4080279588807
89523,3356.4080279588807
89524,3356.4080279588807
89525,3356.4080279588807
89526,3356.4080279588807
89527,3356.4080279588807
89528,3356.4080279588807
89529,3356.4080279588807
89530,3356.4080279588807
89531,3356.4080279588807
89532,3356.4080279588807
89533,3356.4080279588807
89534,3356.4080279588807
89535,3356.4080279588807
89536,3356.4080279588807
89537,3356.4080279588807
89538,3356.4080279588807
89539,3356.4080279588807
89540,3356.4080279588807
89541,3356.4080279588807
89542,3356.4080279588807
89543,3356.4080279588807
89544,3356.4080279588807
89545,3356.4080279588807
89546,3356.4080279588807
89547,3356.4080279588807
89548,3356.4080279588807
89549,3356.4080279588807
89550,3356.4080279588807
89551,3356.4080279588807
89552,3356.4080279588807
89553,3356.4080279588807
89554,3356.4080279588807
89555,3356.4080279588807
89556,3356.4080279588807
89557,3356.4080279588807
89558,3356.4080279588807
89559,3356.4080279588807
89560,3356.4080279588807
89561,3356.4080279588807
89562,3356.4080279588807
89563,3356.4080279588807
89564,3356.4080279588807
89565,3356.4080279588807
89566,3356.4080279588807
89567,3356.4080279588807
89568,3356.4080279588807
89569,3356.4080279588807
89570,3356.4080279588807
89571,3356.4080279588807
89572,3356.4080279588807
89573,3356.4080279588807
89574,3356.4080279588807
89575,3356.4080279588807
89576,3356.4080279588807
89577,3356.4080279588807
89578,3356.4080279588807
89579,3356.4080279588807
89580,3356.4080279588807
89581,3356.4080279588807
89582,3356.4080279588807
89583,3356.4080279588807
89584,3356.4080279588807
89585,3356.4080279588807
89586,3356.4080279588807
89587,3356.4080279588807
89588,3356.4080279588807
89589,3356.4080279588807
89590,3356.4080279588807
89591,3356.4080279588807
89592,3356.4080279588807
89593,3356.4080279588807
89594,3356.4080279588807
89595,3356.4080279588807
89596,3356.4080279588807
89597,3356.4080279588807
89598,3356.4080279588807
89599,3356.4080279588807
89600,3356.4080279588807
89601,3356.4080279588807
89602,3356.4080279588807
89603,3356.4080279588807
89604,3356.4080279588807
89605,3356.4080279588807
89606,3356.4080279588807
89607,3356.4080279588807
89608,3356.4080279588807
89609,3356.4080279588807
89610,3356.4080279588807
89611,3356.4080279588807
89612,3356.4080279588807
89613,3356.4080279588807
89614,3356.4080279588807
89615,3356.4080279588807
89616,3356.4080279588807
89617,3356.4080279588807
89618,3356.4080279588807
89619,3356.4080279588807
89620,3356.4080279588807
89621,3356.4080279588807
89622,3356.4080279588807
89623,3356.4080279588807
89624,3356.4080279588807
89625,3356.4080279588807
89626,3356.4080279588807
89627,3356.4080279588807
89628,3356.4080279588807
89629,3356.4080279588807
89630,3356.4080279588807
89631,3356.4080279588807
89632,3355.9393988087786
89633,3355.9393988087786
89634,3355.9393988087786
89635,3355.9393988087786
89636,3355.9393988087786
89637,3355.9393988087786
89638,3355.9393988087786
89639,3355.9393988087786
89640,3355.9393988087786
89641,3355.9393988087786
89642,3355.9393988087786
89643,3355.925269628876
89644,3355.925269628876
89645,3355.925269628876
89646,3355.925269628876
89647,3355.925269628876
89648,3355.925269628876
89649,3355.925269628876
89650,3355.925269628876
89651,3355.925269628876
89652,3355.925269628876
89653,3355.925269628876
89654,3355.925269628876
89655,3355.925269628876
89656,3355.925269628876
89657,3355.925269628876
89658,3355.925269628876
89659,3355.925269628876
89660,3355.925269628876
89661,3355.925269628876
89662,3355.925269628876
89663,3355.925269628876
89664,3355.925269628876
89665,3355.925269628876
89666,3355.925269628876
89667,3355.925269628876
89668,3355.925269628876
89669,3355.925269628876
89670,3355.925269628876
89671,3355.925269628876
89672,3355.911794121753
89673,3355.911794121753
89674,3355.911794121753
89675,3355.911794121753
89676,3355.911794121753
89677,3355.911794121753
89678,3355.911794121753
89679,3355.911794121753
89680,3355.911794121753
89681,3355.911794121753
89682,3355.911794121753
89683,3355.911794121753
89684,3355.911794121753
89685,3355.911794121753
89686,3355.911794121753
89687,3354.9229397397526
89688,3354.9229397397526
89689,3354.9229397397526
89690,3354.9229397397526
89691,3354.9229397397526
89692,3354.9229397397526
89693,3354.9229397397526
89694,3354.9229397397526
89695,3354.9229397397526
89696,3354.9229397397526
89697,3354.9229397397526
89698,3354.9229397397526
89699,3354.9229397397526
89700,3354.9229397397526
89701,3354.9229397397526
89702,3354.9229397397526
89703,3354.9229397397526
89704,3354.9229397397526
89705,3354.9229397397526
89706,3354.9229397397526
89707,3354.9229397397526
89708,3354.9229397397526
89709,3354.9229397397526
89710,3354.9229397397526
89711,3354.9229397397526
89712,3354.9229397397526
89713,3354.9229397397526
89714,3354.9229397397526
89715,3354.9229397397526
89716,3354.9229397397526
89717,3354.9229397397526
89718,3354.9229397397526
89719,3354.9229397397526
89720,3354.9229397397526
89721,3354.9229397397526
89722,3354.9229397397526
89723,3354.9229397397526
89724,3354.9229397397526
89725,3354.9229397397526
89726,3354.9229397397526
89727,3354.9229397397526
89728,3354.9229397397526
89729,3354.9229397397526
89730,3354.9229397397526
89731,3354.9229397397526
89732,3354.9229397397526
89733,3354.9229397397526
89734,3354.9229397397526
89735,3354.9229397397526
89736,3354.9229397397526
89737,3354.9229397397526
89738,3354.9229397397526
89739,3354.9229397397526
89740,3354.9229397397526
89741,3354.9229397397526
89742,3354.9229397397526
89743,3354.9229397397526
89744,3354.9229397397526
89745,3354.9229397397526
89746,3354.9229397397526
89747,3354.9229397397526
89748,3354.9229397397526
89749,3354.9229397397526
89750,3354.9229397397526
89751,3354.9229397397526
89752,3354.9229397397526
89753,3354.9229397397526
89754,3354.9229397397526
89755,3354.9229397397526
89756,3354.9229397397526
89757,3354.9229397397526
89758,3354.9229397397526
89759,3354.9229397397526
89760,3354.9229397397526
89761,3354.9229397397526
89762,3354.9229397397526
89763,3354.9229397397526
89764,3354.9229397397526
89765,3354.9229397397526
89766,3354.9229397397526
89767,3354.9229397397526
89768,3354.9229397397526
89769,3354.9229397397526
89770,3354.9229397397526
89771,3354.9229397397526
89772,3354.9229397397526
89773,3354.9229397397526
89774,3354.9229397397526
89775,3354.9229397397526
89776,3354.9229397397526
89777,3354.9229397397526
89778,3354.9229397397526
89779,3354.9229397397526
89780,3354.9229397397526
89781,3354.9229397397526
89782,3354.9229397397526
89783,3354.9229397397526
89784,3354.9229397397526
89785,3354.9229397397526
89786,3354.9229397397526
89787,3354.9229397397526
89788,3354.9229397397526
89789,3354.9229397397526
89790,3354.9229397397526
89791,3354.9229397397526
89792,3354.9229397397526
89793,3354.9229397397526
89794,3354.9229397397526
89795,3354.9229397397526
89796,3354.9229397397526
89797,3354.9229397397526
89798,3354.9229397397526
89799,3354.9229397397526
89800,3354.9229397397526
89801,3354.9229397397526
89802,3354.9229397397526
89803,3354.9229397397526
89804,3354.9229397397526
89805,3354.9229397397526
89806,3354.9229397397526
89807,3354.9229397397526
89808,3354.9229397397526
89809,3354.9229397397526
89810,3354.9229397397526
89811,3354.9229397397526
89812,3354.9229397397526
89813,3354.9229397397526
89814,3354.9229397397526
89815,3354.9229397397526
89816,3354.9229397397526
89817,3354.9229397397526
89818,3354.9229397397526
89819,3354.9229397397526
89820,3354.9229397397526
89821,3354.9229397397526
89822,3354.9229397397526
89823,3354.9229397397526
89824,3354.9229397397526
89825,3354.9229397397526
89826,3354.9229397397526
89827,3354.9229397397526
89828,3354.9229397397526
89829,3354.9229397397526
89830,3354.9229397397526
89831,3354.9229397397526
89832,3354.9229397397526
89833,3354.9229397397526
89834,3354.9229397397526
89835,3354.9229397397526
89836,3354.9229397397526
89837,3354.9229397397526
89838,3354.9229397397526
89839,3354.9229397397526
89840,3354.9229397397526
89841,3354.9229397397526
89842,3354.9229397397526
89843,3354.9229397397526
89844,3354.9229397397526
89845,3354.9229397397526
89846,3354.9229397397526
89847,3354.9229397397526
89848,3354.9229397397526
89849,3354.9229397397526
89850,3354.9229397397526
89851,3354.9229397397526
89852,3354.9229397397526
89853,3354.9229397397526
89854,3354.9229397397526
89855,3354.9229397397526
89856,3354.9229397397526
89857,3354.9229397397526
89858,3354.9229397397526
89859,3353.9895178655656
89860,3353.9895178655656
89861,3353.9895178655656
89862,3353.9895178655656
89863,3353.9895178655656
89864,3353.9895178655656
89865,3353.9895178655656
89866,3353.9895178655656
89867,3353.9895178655656
89868,3353.9895178655656
89869,3353.9895178655656
89870,3353.9895178655656
89871,3353.9895178655656
89872,3353.9895178655656
89873,3353.9895178655656
89874,3353.9895178655656
89875,3353.9895178655656
89876,3353.9895178655656
89877,3353.9895178655656
89878,3353.9895178655656
89879,3353.9895178655656
89880,3353.9895178655656
89881,3353.9895178655656
89882,3353.9895178655656
89883,3353.9895178655656
89884,3353.9895178655656
89885,3353.9895178655656
89886,3353.485988857973
89887,3353.485988857973
89888,3353.485988857973
89889,3353.485988857973
89890,3353.485988857973
89891,3352.00789206764
89892,3352.00789206764
89893,3352.00789206764
89894,3352.00789206764
89895,3352.00789206764
89896,3352.00789206764
89897,3352.00789206764
89898,3352.00789206764
89899,3352.00789206764
89900,3352.00789206764
89901,3352.00789206764
89902,3352.00789206764
89903,3352.00789206764
89904,3352.00789206764
89905,3352.00789206764
89906,3352.00789206764
89907,3352.00789206764
89908,3352.00789206764
89909,3352.00789206764
89910,3352.00789206764
89911,3352.00789206764
89912,3352.00789206764
89913,3352.00789206764
89914,3352.00789206764
89915,3352.00789206764
89916,3352.00789206764
89917,3352.00789206764
89918,3352.00789206764
89919,3352.00789206764
89920,3352.00789206764
89921,3352.00789206764
89922,3352.00789206764
89923,3352.00789206764
89924,3352.00789206764
89925,3352.00789206764
89926,3352.00789206764
89927,3352.00789206764
89928,3352.00789206764
89929,3352.00789206764
89930,3352.00789206764
89931,3352.00789206764
89932,3352.00789206764
89933,3352.00789206764
89934,3352.00789206764
89935,3352.00789206764
89936,3352.00789206764
89937,3352.00789206764
89938,3352.00789206764
89939,3352.00789206764
89940,3352.00789206764
89941,3352.00789206764
89942,3352.00789206764
89943,3352.00789206764
89944,3352.00789206764
89945,3352.00789206764
89946,3352.00789206764
89947,3352.00789206764
89948,3352.00789206764
89949,3352.00789206764
89950,3352.00789206764
89951,3352.00789206764
89952,3352.00789206764
89953,3352.00789206764
89954,3352.00789206764
89955,3352.00789206764
89956,3352.00789206764
89957,3352.00789206764
89958,3352.00789206764
89959,3352.00789206764
89960,3352.00789206764
89961,3352.00789206764
89962,3352.00789206764
89963,3352.00789206764
89964,3352.00789206764
89965,3352.00789206764
89966,3352.00789206764
89967,3352.00789206764
89968,3352.00789206764
89969,3352.00789206764
89970,3352.00789206764
89971,3352.00789206764
89972,3352.00789206764
89973,3352.00789206764
89974,3352.00789206764
89975,3352.00789206764
89976,3352.00789206764
89977,3352.00789206764
89978,3352.00789206764
89979,3352.00789206764
89980,3352.00789206764
89981,3352.00789206764
89982,3352.00789206764
89983,3352.00789206764
89984,3352.00789206764
89985,3352.00789206764
89986,3352.00789206764
89987,3352.00789206764
89988,3352.00789206764
89989,3352.00789206764
89990,3352.00789206764
89991,3352.00789206764
89992,3352.00789206764
89993,3352.00789206764
89994,3352.00789206764
89995,3352.00789206764
89996,3352.00789206764
89997,3352.00789206764
89998,3352.00789206764
89999,3352.00789206764
90000,3352.00789206764
90001,3352.00789206764
90002,3352.00789206764
90003,3352.00789206764
90004,3352.00789206764
90005,3352.00789206764
90006,3352.00789206764
90007,3352.00789206764
90008,3352.00789206764
90009,3352.00789206764
90010,3352.00789206764
90011,3352.00789206764
90012,3352.00789206764
90013,3352.00789206764
90014,3352.00789206764
90015,3352.00789206764
90016,3352.00789206764
90017,3352.00789206764
90018,3352.00789206764
90019,3352.00789206764
90020,3352.00789206764
90021,3352.00789206764
90022,3352.00789206764
90023,3352.00789206764
90024,3352.00789206764
90025,3352.00789206764
90026,3352.00789206764
90027,3352.00789206764
90028,3352.00789206764
90029,3352.00789206764
90030,3352.00789206764
90031,3352.00789206764
90032,3352.00789206764
90033,3352.00789206764
90034,3352.00789206764
90035,3352.00789206764
90036,3352.00789206764
90037,3352.00789206764
90038,3352.00789206764
90039,3352.00789206764
90040,3352.00789206764
90041,3352.00789206764
90042,3352.00789206764
90043,3352.00789206764
90044,3352.00789206764
90045,3352.00789206764
90046,3352.00789206764
90047,3352.00789206764
90048,3352.00789206764
90049,3352.00789206764
90050,3352.00789206764
90051,3352.00789206764
90052,3352.00789206764
90053,3352.00789206764
90054,3352.00789206764
90055,3352.00789206764
90056,3352.00789206764
90057,3352.00789206764
90058,3352.00789206764
90059,3352.00789206764
90060,3352.00789206764
90061,3352.00789206764
90062,3352.00789206764
90063,3352.00789206764
90064,3352.00789206764
90065,3352.00789206764
90066,3352.00789206764
90067,3352.00789206764
90068,3352.00789206764
90069,3352.00789206764
90070,3352.00789206764
90071,3352.00789206764
90072,3352.00789206764
90073,3352.00789206764
90074,3352.00789206764
90075,3352.00789206764
90076,3352.00789206764
90077,3352.00789206764
90078,3352.00789206764
90079,3352.00789206764
90080,3352.00789206764
90081,3352.00789206764
90082,3352.00789206764
90083,3352.00789206764
90084,3352.00789206764
90085,3352.00789206764
90086,3351.01903768564
90087,3351.01903768564
90088,3351.01903768564
90089,3351.01903768564
90090,3351.01903768564
90091,3351.01903768564
90092,3351.01903768564
90093,3351.01903768564
90094,3351.01903768564
90095,3351.01903768564
90096,3351.01903768564
90097,3351.01903768564
90098,3351.01903768564
90099,3351.01903768564
90100,3351.01903768564
90101,3351.01903768564
90102,3351.01903768564
90103,3351.01903768564
90104,3351.01903768564
90105,3351.01903768564
90106,3351.01903768564
90107,3351.01903768564
90108,3351.01903768564
90109,3351.01903768564
90110,3351.01903768564
90111,3351.01903768564
90112,3351.01903768564
90113,3351.01903768564
90114,3351.01903768564
90115,3351.01903768564
90116,3351.01903768564
90117,3351.01903768564
90118,3351.01903768564
90119,3351.01903768564
90120,3351.01903768564
90121,3351.01903768564
90122,3351.01903768564
90123,3351.01903768564
90124,3351.01903768564
90125,3351.01903768564
90126,3351.01903768564
90127,3351.01903768564
90128,3351.01903768564
90129,3351.01903768564
90130,3351.01903768564
90131,3351.01903768564
90132,3351.01903768564
90133,3351.01903768564
90134,3351.01903768564
90135,3351.01903768564
90136,3351.01903768564
90137,3351.01903768564
90138,3351.01903768564
90139,3351.01903768564
90140,3351.01903768564
90141,3351.01903768564
90142,3351.01903768564
90143,3351.01903768564
90144,3351.01903768564
90145,3351.01903768564
90146,3351.01903768564
90147,3351.01903768564
90148,3351.01903768564
90149,3351.01903768564
90150,3351.01903768564
90151,3351.01903768564
90152,3351.01903768564
90153,3351.01903768564
90154,3351.01903768564
90155,3351.01903768564
90156,3351.01903768564
90157,3351.01903768564
90158,3351.01903768564
90159,3351.01903768564
90160,3351.01903768564
90161,3351.01903768564
90162,3351.01903768564
90163,3351.01903768564
90164,3351.01903768564
90165,3351.01903768564
90166,3351.01903768564
90167,3351.01903768564
90168,3351.01903768564
90169,3351.01903768564
90170,3351.01903768564
90171,3351.01903768564
90172,3351.01903768564
90173,3351.01903768564
90174,3351.01903768564
90175,3351.01903768564
90176,3351.01903768564
90177,3351.01903768564
90178,3351.01903768564
90179,3351.01903768564
90180,3351.01903768564
90181,3351.01903768564
90182,3351.01903768564
90183,3351.01903768564
90184,3351.01903768564
90185,3351.01903768564
90186,3351.01903768564
