,0
934,27373.197052344796
935,27373.197052344796
936,27373.197052344796
937,27373.197052344796
938,27373.197052344796
939,27353.810991443745
940,27353.810991443745
941,27353.810991443745
942,27353.810991443745
943,27353.810991443745
944,27353.810991443745
945,27353.810991443745
946,27353.810991443745
947,27353.810991443745
948,27353.810991443745
949,27353.810991443745
950,27353.810991443745
951,27353.810991443745
952,27353.810991443745
953,27348.04938164531
954,26971.6728385693
955,26971.6728385693
956,26971.6728385693
957,26971.6728385693
958,26971.6728385693
959,26971.6728385693
960,26971.6728385693
961,26971.6728385693
962,26971.6728385693
963,26971.6728385693
964,26953.508099458526
965,26934.25186944224
966,26934.25186944224
967,26934.25186944224
968,26934.25186944224
969,26867.206725111344
970,26746.917426557207
971,26746.917426557207
972,26746.917426557207
973,26746.917426557207
974,26707.967415188923
975,26654.74019344675
976,26591.89071635541
977,26503.615760479406
978,26491.592965787993
979,26491.592965787993
980,26491.592965787993
981,26173.923919396002
982,26173.923919396002
983,26173.923919396002
984,26173.923919396002
985,26173.923919396002
986,26173.923919396002
987,26173.923919396002
988,26137.92914089746
989,26137.92914089746
990,26137.92914089746
991,26137.92914089746
992,26137.92914089746
993,26137.92914089746
994,26137.92914089746
995,26137.92914089746
996,26137.92914089746
997,26137.92914089746
998,26137.92914089746
999,26137.92914089746
1000,26137.92914089746
1001,26137.92914089746
1002,26137.92914089746
1003,26137.301520181012
1004,26137.301520181012
1005,26137.301520181012
1006,26114.416263818453
1007,26045.304224690466
1008,26045.304224690466
1009,26045.304224690466
1010,26045.304224690466
1011,26045.304224690466
1012,26045.304224690466
1013,26045.304224690466
1014,26045.304224690466
1015,26045.304224690466
1016,26045.304224690466
1017,26045.304224690466
1018,26045.304224690466
1019,26045.304224690466
1020,26045.304224690466
1021,26045.304224690466
1022,26045.304224690466
1023,26045.304224690466
1024,26045.304224690466
1025,26045.304224690466
1026,26045.304224690466
1027,26045.304224690466
1028,26045.304224690466
1029,26045.304224690466
1030,26045.304224690466
1031,26045.304224690466
1032,26045.304224690466
1033,26045.304224690466
1034,26034.685822445594
1035,26034.685822445594
1036,26025.126622237643
1037,25942.96424333156
1038,25942.96424333156
1039,25942.96424333156
1040,25942.96424333156
1041,25942.96424333156
1042,25942.96424333156
1043,25942.96424333156
1044,25942.96424333156
1045,25942.96424333156
1046,25942.96424333156
1047,25942.96424333156
1048,25942.96424333156
1049,25942.96424333156
1050,25942.96424333156
1051,25942.96424333156
1052,25942.96424333156
1053,25932.31358525437
1054,25932.31358525437
1055,25932.31358525437
1056,25932.31358525437
1057,25932.31358525437
1058,25932.31358525437
1059,25932.31358525437
1060,25932.31358525437
1061,25932.31358525437
1062,25930.31567368
1063,25681.039619829113
1064,25681.039619829113
1065,25681.039619829113
1066,25681.039619829113
1067,25681.039619829113
1068,25676.83642512917
1069,25676.83642512917
1070,25676.83642512917
1071,25676.83642512917
1072,25676.83642512917
1073,25636.039854618757
1074,25636.039854618757
1075,25636.039854618757
1076,25619.950774452584
1077,25619.950774452584
1078,25619.950774452584
1079,25619.950774452584
1080,25619.950774452584
1081,25616.372965689698
1082,25599.53807273579
1083,25590.395656456603
1084,25590.395656456603
1085,25577.911787773104
1086,25482.16880939367
1087,25482.16880939367
1088,25482.16880939367
1089,25482.16880939367
1090,25473.564670112974
1091,25473.564670112974
1092,25473.564670112974
1093,25473.564670112974
1094,25420.63395178889
1095,25307.83509304555
1096,25307.83509304555
1097,25307.83509304555
1098,25307.83509304555
1099,25307.83509304555
1100,25307.83509304555
1101,25307.83509304555
1102,25307.83509304555
1103,25307.83509304555
1104,25297.93714064778
1105,25297.93714064778
1106,25285.607959267254
1107,25285.607959267254
1108,25285.607959267254
1109,25285.607959267254
1110,25285.607959267254
1111,25285.607959267254
1112,25285.607959267254
1113,25285.607959267254
1114,25285.607959267254
1115,25285.607959267254
1116,25285.607959267254
1117,25285.607959267254
1118,25285.607959267254
1119,25285.607959267254
1120,25285.607959267254
1121,25285.607959267254
1122,25285.607959267254
1123,25285.607959267254
1124,25285.607959267254
1125,25285.607959267254
1126,25285.607959267254
1127,25285.607959267254
1128,25285.607959267254
1129,25285.607959267254
1130,25285.607959267254
1131,25285.607959267254
1132,25285.607959267254
1133,25285.607959267254
1134,25285.607959267254
1135,25285.607959267254
1136,25285.607959267254
1137,25285.607959267254
1138,25285.607959267254
1139,25285.607959267254
1140,25285.607959267254
1141,25285.607959267254
1142,25285.607959267254
1143,25285.607959267254
1144,25285.607959267254
1145,25285.607959267254
1146,25285.607959267254
1147,25285.607959267254
1148,25285.607959267254
1149,25276.62311426231
1150,25276.62311426231
1151,25276.62311426231
1152,25276.62311426231
1153,25276.62311426231
1154,25276.62311426231
1155,25276.62311426231
1156,25270.365931390166
1157,25270.365931390166
1158,25270.365931390166
1159,25270.365931390166
1160,25270.365931390166
1161,25270.365931390166
1162,25270.365931390166
1163,25270.365931390166
1164,25270.365931390166
1165,25270.365931390166
1166,25270.365931390166
1167,25270.365931390166
1168,25270.365931390166
1169,25270.365931390166
1170,25270.365931390166
1171,25270.365931390166
1172,25270.365931390166
1173,25270.365931390166
1174,25270.365931390166
1175,25270.365931390166
1176,25270.365931390166
1177,25270.365931390166
1178,25270.365931390166
1179,25270.365931390166
1180,25270.365931390166
1181,25270.365931390166
1182,25270.365931390166
1183,25270.365931390166
1184,25270.365931390166
1185,25270.365931390166
1186,25270.365931390166
1187,25270.365931390166
1188,25270.365931390166
1189,25270.365931390166
1190,25270.365931390166
1191,25270.365931390166
1192,25270.365931390166
1193,25270.365931390166
1194,25270.365931390166
1195,25270.365931390166
1196,25270.365931390166
1197,25270.365931390166
1198,25270.365931390166
1199,25270.365931390166
1200,25270.365931390166
1201,25270.365931390166
1202,25270.365931390166
1203,25270.365931390166
1204,25270.365931390166
1205,25270.365931390166
1206,25270.365931390166
1207,25270.365931390166
1208,25270.365931390166
1209,25270.365931390166
1210,25270.365931390166
1211,25270.365931390166
1212,25270.365931390166
1213,25270.365931390166
1214,25270.365931390166
1215,25270.365931390166
1216,25270.365931390166
1217,25270.365931390166
1218,25270.365931390166
1219,25270.365931390166
1220,25270.365931390166
1221,25270.365931390166
1222,25270.365931390166
1223,25270.365931390166
1224,25270.365931390166
1225,25270.365931390166
1226,25270.365931390166
1227,25270.365931390166
1228,25270.365931390166
1229,25270.365931390166
1230,25270.365931390166
1231,25270.365931390166
1232,25270.365931390166
1233,25270.365931390166
1234,25270.365931390166
1235,25270.365931390166
1236,25270.365931390166
1237,25270.365931390166
1238,25270.365931390166
1239,25270.365931390166
1240,25270.365931390166
1241,25270.365931390166
1242,25270.365931390166
1243,25270.365931390166
1244,25270.365931390166
1245,25270.365931390166
1246,25270.365931390166
1247,25270.365931390166
1248,25270.365931390166
1249,25270.365931390166
1250,25270.365931390166
1251,25270.365931390166
1252,25270.365931390166
1253,25270.365931390166
1254,25270.365931390166
1255,25270.365931390166
1256,25270.365931390166
1257,25270.365931390166
1258,25270.365931390166
1259,25270.365931390166
1260,25229.787053807846
1261,25169.63284679173
1262,25169.63284679173
1263,25169.63284679173
1264,25169.63284679173
1265,25169.63284679173
1266,25169.63284679173
1267,25169.63284679173
1268,25169.63284679173
1269,25169.63284679173
1270,25169.63284679173
1271,25169.63284679173
1272,25169.63284679173
1273,25169.63284679173
1274,25169.63284679173
1275,25158.79491984393
1276,25117.090199708447
1277,25117.090199708447
1278,25102.35724568474
1279,25086.282883964057
1280,25086.282883964057
1281,25086.282883964057
1282,25086.282883964057
1283,25086.282883964057
1284,25086.282883964057
1285,25086.282883964057
1286,25086.282883964057
1287,25086.282883964057
1288,25086.282883964057
1289,25086.282883964057
1290,25086.282883964057
1291,25086.282883964057
1292,25086.282883964057
1293,25086.282883964057
1294,25086.282883964057
1295,25086.282883964057
1296,25086.282883964057
1297,25086.282883964057
1298,25086.282883964057
1299,25086.282883964057
1300,25086.282883964057
1301,25086.282883964057
1302,25086.282883964057
1303,25086.282883964057
1304,25086.282883964057
1305,25086.282883964057
1306,25086.282883964057
1307,25086.282883964057
1308,25086.282883964057
1309,25086.282883964057
1310,25086.282883964057
1311,25086.282883964057
1312,25036.02894645827
1313,25036.02894645827
1314,25036.02894645827
1315,25036.02894645827
1316,25036.02894645827
1317,25036.02894645827
1318,25036.02894645827
1319,25036.02894645827
1320,25036.02894645827
1321,25036.02894645827
1322,25036.02894645827
1323,25036.02894645827
1324,25036.02894645827
1325,25036.02894645827
1326,25036.02894645827
1327,25036.02894645827
1328,25036.02894645827
1329,25036.02894645827
1330,25036.02894645827
1331,25036.02894645827
1332,25036.02894645827
1333,25036.02894645827
1334,25036.02894645827
1335,25036.02894645827
1336,25036.02894645827
1337,25036.02894645827
1338,25036.02894645827
1339,25036.02894645827
1340,25036.02894645827
1341,25036.02894645827
1342,25036.02894645827
1343,25036.02894645827
1344,25036.02894645827
1345,25036.02894645827
1346,25036.02894645827
1347,25036.02894645827
1348,25036.02894645827
1349,25036.02894645827
1350,25036.02894645827
1351,25036.02894645827
1352,25036.02894645827
1353,25036.02894645827
1354,25036.02894645827
1355,25036.02894645827
1356,25036.02894645827
1357,25036.02894645827
1358,25036.02894645827
1359,25036.02894645827
1360,25036.02894645827
1361,25036.02894645827
