,Means
76094,3472.8984787025383
76095,3472.8984787025383
76096,3472.8984787025383
76097,3472.8984787025383
76098,3472.8984787025383
76099,3472.8984787025383
76100,3472.8984787025383
76101,3472.8984787025383
76102,3472.8984787025383
76103,3472.8984787025383
76104,3472.8984787025383
76105,3472.8984787025383
76106,3472.8984787025383
76107,3472.8984787025383
76108,3472.8984787025383
76109,3472.8984787025383
76110,3472.8984787025383
76111,3472.8984787025383
76112,3472.8984787025383
76113,3472.8984787025383
76114,3472.8984787025383
76115,3472.8984787025383
76116,3472.8984787025383
76117,3472.8984787025383
76118,3472.8984787025383
76119,3472.8984787025383
76120,3472.8984787025383
76121,3472.8984787025383
76122,3472.8984787025383
76123,3472.8984787025383
76124,3472.8984787025383
76125,3472.8984787025383
76126,3472.8984787025383
76127,3472.8984787025383
76128,3472.8984787025383
76129,3472.8984787025383
76130,3472.8984787025383
76131,3472.8984787025383
76132,3472.8984787025383
76133,3472.8984787025383
76134,3472.8984787025383
76135,3472.8984787025383
76136,3472.8984787025383
76137,3472.8984787025383
76138,3472.8984787025383
76139,3472.8984787025383
76140,3472.8984787025383
76141,3472.8984787025383
76142,3472.8984787025383
76143,3472.8984787025383
76144,3472.8984787025383
76145,3472.8984787025383
76146,3472.8984787025383
76147,3472.8984787025383
76148,3472.8984787025383
76149,3472.8984787025383
76150,3472.8984787025383
76151,3472.8984787025383
76152,3472.8984787025383
76153,3472.8984787025383
76154,3472.8984787025383
76155,3472.8984787025383
76156,3472.8984787025383
76157,3472.8984787025383
76158,3472.8984787025383
76159,3472.8984787025383
76160,3472.8984787025383
76161,3472.8984787025383
76162,3472.8984787025383
76163,3472.8984787025383
76164,3472.8984787025383
76165,3472.8984787025383
76166,3472.8984787025383
76167,3472.8984787025383
76168,3472.8984787025383
76169,3472.8984787025383
76170,3472.8984787025383
76171,3472.8984787025383
76172,3472.8984787025383
76173,3472.8984787025383
76174,3472.8984787025383
76175,3472.8984787025383
76176,3472.8984787025383
76177,3472.8984787025383
76178,3472.8984787025383
76179,3472.8984787025383
76180,3472.8984787025383
76181,3472.8984787025383
76182,3472.8984787025383
76183,3472.8984787025383
76184,3472.8984787025383
76185,3472.8984787025383
76186,3472.8984787025383
76187,3472.8984787025383
76188,3472.8984787025383
76189,3472.8984787025383
76190,3472.8984787025383
76191,3472.8984787025383
76192,3472.8984787025383
76193,3472.8984787025383
76194,3472.8984787025383
76195,3472.8984787025383
76196,3472.8984787025383
76197,3472.8984787025383
76198,3472.8984787025383
76199,3472.8984787025383
76200,3472.8984787025383
76201,3472.8984787025383
76202,3472.8984787025383
76203,3472.8984787025383
76204,3472.8984787025383
76205,3472.8984787025383
76206,3472.8984787025383
76207,3472.8984787025383
76208,3472.8984787025383
76209,3472.8984787025383
76210,3472.8984787025383
76211,3472.8984787025383
76212,3472.8984787025383
76213,3472.8984787025383
76214,3472.8984787025383
76215,3472.8984787025383
76216,3472.8984787025383
76217,3472.8984787025383
76218,3472.8984787025383
76219,3472.8984787025383
76220,3472.8984787025383
76221,3472.8984787025383
76222,3472.8984787025383
76223,3472.8984787025383
76224,3472.8984787025383
76225,3472.8984787025383
76226,3472.8984787025383
76227,3472.8984787025383
76228,3472.8984787025383
76229,3472.8984787025383
76230,3472.8984787025383
76231,3472.8984787025383
76232,3472.8984787025383
76233,3472.8984787025383
76234,3472.8984787025383
76235,3472.8984787025383
76236,3472.8984787025383
76237,3472.8984787025383
76238,3472.8984787025383
76239,3472.8984787025383
76240,3472.8984787025383
76241,3472.8984787025383
76242,3472.8984787025383
76243,3472.8984787025383
76244,3472.8984787025383
76245,3472.8984787025383
76246,3472.8984787025383
76247,3472.8984787025383
76248,3472.8984787025383
76249,3472.8984787025383
76250,3472.8984787025383
76251,3472.8984787025383
76252,3472.8984787025383
76253,3472.8984787025383
76254,3472.8984787025383
76255,3472.8984787025383
76256,3472.8984787025383
76257,3472.8984787025383
76258,3470.9714947144626
76259,3470.9714947144626
76260,3470.9714947144626
76261,3470.9714947144626
76262,3470.9714947144626
76263,3470.9714947144626
76264,3470.9714947144626
76265,3470.9714947144626
76266,3470.9714947144626
76267,3470.9714947144626
76268,3470.9714947144626
76269,3470.9714947144626
76270,3470.9714947144626
76271,3470.9714947144626
76272,3470.9714947144626
76273,3470.9714947144626
76274,3470.9714947144626
76275,3470.9714947144626
76276,3470.9714947144626
76277,3470.9714947144626
76278,3470.9714947144626
76279,3470.9714947144626
76280,3470.9714947144626
76281,3470.9714947144626
76282,3470.9714947144626
76283,3470.9714947144626
76284,3470.9714947144626
76285,3470.9714947144626
76286,3470.9714947144626
76287,3470.9714947144626
76288,3470.9714947144626
76289,3470.9714947144626
76290,3470.9714947144626
76291,3470.9714947144626
76292,3470.9714947144626
76293,3470.9714947144626
76294,3470.9714947144626
76295,3470.9714947144626
76296,3470.9714947144626
76297,3470.9714947144626
76298,3470.9714947144626
76299,3470.9714947144626
76300,3470.9714947144626
76301,3470.9714947144626
76302,3470.9714947144626
76303,3470.9714947144626
76304,3470.9714947144626
76305,3470.9714947144626
76306,3470.9714947144626
76307,3470.9714947144626
76308,3470.9714947144626
76309,3464.0915691617233
76310,3464.0915691617233
76311,3464.0915691617233
76312,3464.0915691617233
76313,3464.0915691617233
76314,3464.0915691617233
76315,3457.3118879419894
76316,3457.3118879419894
76317,3453.973455186588
76318,3453.973455186588
76319,3453.973455186588
76320,3453.973455186588
76321,3453.973455186588
76322,3453.973455186588
76323,3453.973455186588
76324,3453.973455186588
76325,3453.973455186588
76326,3453.973455186588
76327,3453.973455186588
76328,3453.973455186588
76329,3453.973455186588
76330,3453.973455186588
76331,3453.973455186588
76332,3453.973455186588
76333,3453.973455186588
76334,3453.973455186588
76335,3453.973455186588
76336,3453.973455186588
76337,3453.973455186588
76338,3453.973455186588
76339,3453.973455186588
76340,3453.973455186588
76341,3453.973455186588
76342,3453.973455186588
76343,3453.973455186588
76344,3453.973455186588
76345,3453.973455186588
76346,3453.9734551865877
76347,3453.9734551865877
76348,3453.9734551865877
76349,3453.9734551865877
76350,3453.9734551865877
76351,3453.9734551865877
76352,3453.9734551865877
76353,3453.9734551865877
76354,3453.9734551865877
76355,3453.9734551865877
76356,3453.9734551865877
76357,3453.9734551865877
76358,3453.9734551865877
76359,3453.9734551865877
76360,3453.9734551865877
76361,3453.9734551865877
76362,3453.9734551865877
76363,3453.9734551865877
76364,3453.9734551865877
76365,3453.9734551865877
76366,3453.9734551865877
76367,3453.9734551865877
76368,3453.9734551865877
76369,3453.9734551865877
76370,3453.9734551865877
76371,3453.9734551865877
76372,3453.9734551865877
76373,3453.9734551865877
76374,3453.9734551865877
76375,3453.9734551865877
76376,3453.9734551865877
76377,3453.9734551865877
76378,3453.9734551865877
76379,3449.2871636855725
76380,3444.08491136659
76381,3444.08491136659
76382,3444.08491136659
76383,3444.08491136659
76384,3444.08491136659
76385,3444.08491136659
76386,3444.08491136659
76387,3444.08491136659
76388,3444.08491136659
76389,3444.08491136659
76390,3444.08491136659
76391,3444.08491136659
76392,3444.08491136659
76393,3444.08491136659
76394,3444.08491136659
76395,3444.08491136659
76396,3444.08491136659
76397,3444.08491136659
76398,3444.08491136659
76399,3444.08491136659
76400,3444.08491136659
76401,3444.08491136659
76402,3444.08491136659
76403,3444.08491136659
76404,3444.08491136659
76405,3444.08491136659
76406,3444.08491136659
76407,3444.08491136659
76408,3444.08491136659
76409,3444.08491136659
76410,3444.08491136659
76411,3444.08491136659
76412,3444.08491136659
76413,3444.08491136659
76414,3444.08491136659
76415,3444.08491136659
76416,3444.08491136659
76417,3444.08491136659
76418,3444.08491136659
76419,3444.08491136659
76420,3444.08491136659
76421,3444.08491136659
76422,3444.08491136659
76423,3444.08491136659
76424,3444.08491136659
76425,3444.08491136659
76426,3444.08491136659
76427,3444.08491136659
76428,3444.08491136659
76429,3444.08491136659
76430,3444.08491136659
76431,3444.08491136659
76432,3444.08491136659
76433,3444.08491136659
76434,3444.08491136659
76435,3444.08491136659
76436,3444.08491136659
76437,3444.08491136659
76438,3444.08491136659
76439,3444.08491136659
76440,3444.08491136659
76441,3444.08491136659
76442,3444.08491136659
76443,3444.08491136659
76444,3444.08491136659
76445,3444.08491136659
76446,3444.08491136659
76447,3444.08491136659
76448,3444.08491136659
76449,3444.08491136659
76450,3444.08491136659
76451,3444.08491136659
76452,3444.08491136659
76453,3444.08491136659
76454,3444.08491136659
76455,3444.08491136659
76456,3444.08491136659
76457,3444.08491136659
76458,3444.08491136659
76459,3444.08491136659
76460,3444.08491136659
76461,3444.08491136659
76462,3444.08491136659
76463,3444.08491136659
76464,3444.08491136659
76465,3444.08491136659
76466,3444.08491136659
76467,3444.08491136659
76468,3444.08491136659
76469,3444.08491136659
76470,3444.08491136659
76471,3444.08491136659
76472,3444.08491136659
76473,3444.08491136659
76474,3444.08491136659
76475,3444.08491136659
76476,3444.08491136659
76477,3444.08491136659
76478,3444.08491136659
76479,3444.08491136659
76480,3444.08491136659
76481,3444.08491136659
76482,3444.08491136659
76483,3444.08491136659
76484,3444.08491136659
76485,3444.08491136659
76486,3444.08491136659
76487,3444.08491136659
76488,3444.08491136659
76489,3444.08491136659
76490,3444.08491136659
76491,3444.08491136659
76492,3444.08491136659
76493,3444.08491136659
76494,3444.08491136659
76495,3444.08491136659
76496,3444.08491136659
76497,3444.08491136659
76498,3444.08491136659
76499,3444.08491136659
76500,3444.08491136659
76501,3444.08491136659
76502,3444.08491136659
76503,3444.08491136659
76504,3444.08491136659
76505,3444.08491136659
76506,3444.08491136659
76507,3444.08491136659
76508,3444.08491136659
76509,3444.08491136659
76510,3444.08491136659
76511,3444.08491136659
76512,3444.08491136659
76513,3444.08491136659
76514,3444.08491136659
76515,3444.08491136659
76516,3444.08491136659
76517,3444.08491136659
76518,3444.08491136659
76519,3444.08491136659
76520,3444.08491136659
76521,3444.08491136659
76522,3444.08491136659
76523,3444.08491136659
76524,3444.08491136659
76525,3444.08491136659
76526,3444.08491136659
76527,3444.08491136659
76528,3444.08491136659
76529,3444.08491136659
76530,3444.08491136659
76531,3444.08491136659
76532,3444.08491136659
76533,3444.08491136659
76534,3444.08491136659
76535,3444.08491136659
76536,3444.08491136659
76537,3444.08491136659
76538,3444.08491136659
76539,3444.08491136659
76540,3444.08491136659
76541,3444.08491136659
76542,3444.08491136659
76543,3444.08491136659
76544,3444.08491136659
76545,3444.08491136659
76546,3444.08491136659
76547,3444.08491136659
76548,3444.08491136659
76549,3444.08491136659
76550,3444.08491136659
76551,3444.08491136659
76552,3444.08491136659
76553,3444.08491136659
76554,3444.08491136659
76555,3444.08491136659
76556,3444.08491136659
76557,3444.08491136659
76558,3444.08491136659
76559,3444.08491136659
76560,3444.08491136659
76561,3444.08491136659
76562,3444.08491136659
76563,3444.08491136659
76564,3444.08491136659
76565,3444.08491136659
76566,3444.08491136659
76567,3444.08491136659
76568,3444.08491136659
76569,3444.08491136659
76570,3444.08491136659
76571,3444.08491136659
76572,3444.08491136659
76573,3444.08491136659
76574,3444.08491136659
76575,3444.08491136659
76576,3444.08491136659
76577,3444.08491136659
76578,3444.08491136659
76579,3444.08491136659
76580,3444.08491136659
76581,3444.08491136659
76582,3444.08491136659
76583,3444.08491136659
76584,3444.08491136659
76585,3444.08491136659
76586,3444.08491136659
76587,3444.08491136659
76588,3444.08491136659
76589,3444.08491136659
76590,3444.08491136659
76591,3444.08491136659
76592,3444.08491136659
76593,3444.08491136659
76594,3444.08491136659
76595,3444.08491136659
76596,3444.08491136659
76597,3444.08491136659
76598,3444.08491136659
76599,3444.08491136659
76600,3444.08491136659
76601,3444.08491136659
76602,3444.08491136659
76603,3444.08491136659
76604,3444.08491136659
76605,3444.08491136659
76606,3444.08491136659
76607,3444.08491136659
76608,3444.08491136659
76609,3444.08491136659
76610,3444.08491136659
76611,3444.08491136659
76612,3444.08491136659
76613,3444.08491136659
76614,3444.08491136659
76615,3444.08491136659
76616,3444.08491136659
76617,3444.08491136659
76618,3444.08491136659
76619,3444.08491136659
76620,3444.08491136659
76621,3444.08491136659
76622,3444.08491136659
76623,3444.08491136659
76624,3444.08491136659
76625,3444.08491136659
76626,3444.08491136659
76627,3444.08491136659
76628,3444.08491136659
76629,3444.08491136659
76630,3444.08491136659
76631,3444.08491136659
76632,3444.08491136659
76633,3444.08491136659
76634,3444.08491136659
76635,3444.08491136659
76636,3444.08491136659
76637,3444.08491136659
76638,3444.08491136659
76639,3444.08491136659
76640,3444.08491136659
76641,3444.08491136659
76642,3444.08491136659
76643,3444.08491136659
76644,3444.08491136659
76645,3444.08491136659
76646,3444.08491136659
76647,3444.08491136659
76648,3444.08491136659
76649,3444.08491136659
76650,3444.08491136659
76651,3444.08491136659
76652,3444.08491136659
76653,3444.08491136659
76654,3444.08491136659
76655,3444.08491136659
76656,3444.08491136659
76657,3444.08491136659
76658,3444.08491136659
76659,3444.08491136659
76660,3444.08491136659
76661,3444.08491136659
76662,3444.08491136659
76663,3444.08491136659
76664,3444.08491136659
76665,3444.08491136659
76666,3444.08491136659
76667,3444.08491136659
76668,3444.08491136659
76669,3444.08491136659
76670,3444.08491136659
76671,3444.08491136659
76672,3444.08491136659
76673,3444.08491136659
76674,3444.08491136659
76675,3444.08491136659
76676,3444.08491136659
76677,3444.08491136659
76678,3444.08491136659
76679,3444.08491136659
76680,3444.08491136659
76681,3444.08491136659
76682,3444.08491136659
76683,3444.08491136659
76684,3444.08491136659
76685,3444.08491136659
76686,3444.08491136659
76687,3444.08491136659
76688,3444.08491136659
76689,3444.08491136659
76690,3444.08491136659
76691,3444.08491136659
76692,3444.08491136659
76693,3444.08491136659
76694,3444.08491136659
76695,3444.08491136659
76696,3444.08491136659
76697,3444.08491136659
76698,3444.08491136659
76699,3444.08491136659
76700,3444.08491136659
76701,3444.08491136659
76702,3444.08491136659
76703,3444.08491136659
76704,3444.08491136659
76705,3444.08491136659
76706,3444.08491136659
76707,3444.08491136659
76708,3444.08491136659
76709,3444.08491136659
76710,3444.08491136659
76711,3444.08491136659
76712,3444.08491136659
76713,3444.08491136659
76714,3444.08491136659
76715,3444.08491136659
76716,3444.08491136659
76717,3444.08491136659
76718,3444.08491136659
76719,3444.08491136659
76720,3444.08491136659
76721,3444.08491136659
76722,3444.08491136659
76723,3444.08491136659
76724,3444.08491136659
76725,3444.08491136659
76726,3444.08491136659
76727,3444.08491136659
76728,3444.08491136659
76729,3444.08491136659
76730,3444.08491136659
76731,3444.08491136659
76732,3444.08491136659
76733,3444.08491136659
76734,3444.08491136659
76735,3444.08491136659
76736,3444.08491136659
76737,3444.08491136659
76738,3444.08491136659
76739,3444.08491136659
76740,3444.08491136659
76741,3444.08491136659
76742,3444.08491136659
76743,3444.08491136659
76744,3444.08491136659
76745,3444.08491136659
76746,3444.08491136659
76747,3444.08491136659
76748,3444.08491136659
76749,3444.08491136659
76750,3444.08491136659
76751,3444.08491136659
76752,3444.08491136659
76753,3444.08491136659
76754,3434.0667883660435
76755,3434.0667883660435
76756,3434.0667883660435
76757,3434.0667883660435
76758,3434.0667883660435
76759,3434.0667883660435
76760,3434.0667883660435
76761,3434.0667883660435
76762,3434.0667883660435
76763,3434.0667883660435
76764,3434.0667883660435
76765,3434.0667883660435
76766,3434.0667883660435
76767,3433.149409127812
76768,3432.8214552914123
76769,3420.698027712918
76770,3420.698027712918
76771,3420.698027712918
76772,3420.698027712918
76773,3420.698027712918
76774,3420.698027712918
76775,3420.698027712918
76776,3399.811857604179
76777,3399.811857604179
76778,3399.811857604179
76779,3399.811857604179
76780,3399.811857604179
76781,3399.811857604179
76782,3399.811857604179
76783,3399.811857604179
76784,3399.811857604179
76785,3399.811857604179
76786,3399.811857604179
76787,3399.811857604179
76788,3399.811857604179
76789,3399.811857604179
76790,3377.1820190322396
76791,3377.1820190322396
76792,3377.1820190322396
76793,3377.1820190322396
76794,3377.1820190322396
76795,3377.1820190322396
76796,3377.1820190322396
76797,3377.1820190322396
76798,3377.1820190322396
76799,3377.1820190322396
76800,3377.1820190322396
76801,3377.1820190322396
76802,3377.1820190322396
76803,3377.1820190322396
76804,3377.1820190322396
76805,3377.1820190322396
76806,3377.1820190322396
76807,3377.1820190322396
76808,3377.1820190322396
76809,3377.1820190322396
76810,3377.1820190322396
76811,3377.1820190322396
76812,3377.1820190322396
76813,3377.1820190322396
76814,3377.1820190322396
76815,3377.1820190322396
76816,3377.1820190322396
76817,3377.1820190322396
76818,3377.1820190322396
76819,3377.1820190322396
76820,3377.1820190322396
76821,3377.1820190322396
76822,3377.1820190322396
76823,3377.1820190322396
76824,3377.1820190322396
76825,3377.1820190322396
76826,3377.1820190322396
76827,3377.1820190322396
76828,3377.1820190322396
76829,3377.1820190322396
76830,3377.1820190322396
76831,3377.1820190322396
76832,3377.1820190322396
76833,3377.1820190322396
76834,3377.1820190322396
76835,3377.1820190322396
76836,3377.1820190322396
76837,3377.1820190322396
76838,3377.1820190322396
76839,3377.1820190322396
76840,3377.1820190322396
76841,3377.1820190322396
76842,3377.1820190322396
76843,3377.1820190322396
76844,3377.1820190322396
76845,3377.1820190322396
76846,3377.1820190322396
76847,3377.1820190322396
76848,3377.1820190322396
76849,3377.1820190322396
76850,3377.1820190322396
76851,3377.1820190322396
76852,3377.1820190322396
76853,3377.1820190322396
76854,3377.1820190322396
76855,3377.1820190322396
76856,3377.1820190322396
76857,3377.1820190322396
76858,3377.1820190322396
76859,3377.1820190322396
76860,3377.1820190322396
76861,3377.1820190322396
76862,3377.1820190322396
76863,3377.1820190322396
76864,3377.1820190322396
76865,3377.1820190322396
76866,3377.1820190322396
76867,3377.1820190322396
76868,3377.1820190322396
76869,3377.1820190322396
76870,3377.1820190322396
76871,3377.1820190322396
76872,3377.1820190322396
76873,3369.5372604120616
76874,3369.5372604120616
76875,3369.5372604120616
76876,3369.5372604120616
76877,3369.5372604120616
76878,3369.5372604120616
76879,3369.5372604120616
76880,3369.5372604120616
76881,3369.5372604120616
76882,3369.5372604120616
76883,3369.5372604120616
76884,3369.5372604120616
76885,3369.5372604120616
76886,3369.5372604120616
76887,3369.5372604120616
76888,3369.5372604120616
76889,3369.5372604120616
76890,3369.5372604120616
76891,3369.5372604120616
76892,3369.5372604120616
76893,3369.5372604120616
76894,3369.5372604120616
76895,3369.5372604120616
76896,3369.5372604120616
76897,3369.5372604120616
76898,3369.5372604120616
76899,3369.5372604120616
76900,3369.5372604120616
76901,3369.5372604120616
76902,3369.5372604120616
76903,3369.5372604120616
76904,3369.5372604120616
76905,3369.5372604120616
76906,3369.5372604120616
76907,3369.5372604120616
76908,3369.5372604120616
76909,3369.5372604120616
76910,3369.5372604120616
76911,3369.5372604120616
76912,3369.5372604120616
76913,3369.5372604120616
76914,3369.5372604120616
76915,3369.5372604120616
76916,3369.5372604120616
76917,3369.5372604120616
76918,3369.5372604120616
76919,3369.5372604120616
76920,3363.6818013620414
76921,3363.6818013620414
76922,3363.6818013620414
76923,3363.6818013620414
76924,3363.6818013620414
76925,3363.6818013620414
76926,3363.6818013620414
76927,3363.6818013620414
76928,3363.6818013620414
76929,3363.6818013620414
76930,3363.6818013620414
76931,3363.6818013620414
76932,3363.6818013620414
76933,3363.6818013620414
76934,3363.6818013620414
76935,3363.6818013620414
76936,3363.6818013620414
76937,3363.6818013620414
76938,3363.6818013620414
76939,3363.6818013620414
76940,3363.6818013620414
76941,3363.6818013620414
76942,3363.6818013620414
76943,3363.6818013620414
76944,3363.6818013620414
76945,3363.6818013620414
76946,3363.6818013620414
76947,3363.6818013620414
76948,3363.6818013620414
76949,3363.6818013620414
76950,3363.6818013620414
76951,3363.6818013620414
76952,3363.6818013620414
76953,3363.6818013620414
76954,3363.6818013620414
76955,3363.6818013620414
76956,3363.6818013620414
76957,3363.6818013620414
76958,3363.6818013620414
76959,3363.6818013620414
76960,3363.6818013620414
76961,3363.6818013620414
76962,3363.6818013620414
76963,3363.6818013620414
76964,3363.6818013620414
76965,3363.6818013620414
76966,3363.6818013620414
76967,3363.6818013620414
76968,3363.6818013620414
76969,3363.6818013620414
76970,3363.6818013620414
76971,3363.6818013620414
76972,3363.6818013620414
76973,3363.6818013620414
76974,3363.6818013620414
76975,3363.6818013620414
76976,3363.6818013620414
76977,3363.6818013620414
76978,3363.6818013620414
76979,3363.6818013620414
76980,3363.6818013620414
76981,3363.6818013620414
76982,3363.6818013620414
76983,3363.6818013620414
76984,3363.6818013620414
76985,3363.6818013620414
76986,3363.6818013620414
76987,3363.6818013620414
76988,3363.6818013620414
76989,3363.6818013620414
76990,3363.6818013620414
76991,3363.6818013620414
76992,3363.6818013620414
76993,3363.6818013620414
76994,3362.256636683055
76995,3352.3680928630565
76996,3352.3680928630565
76997,3352.3680928630565
76998,3352.3680928630565
76999,3352.3680928630565
77000,3352.3680928630565
77001,3352.3680928630565
77002,3352.3680928630565
77003,3352.3680928630565
77004,3352.3680928630565
77005,3352.3680928630565
77006,3352.3680928630565
77007,3352.3680928630565
77008,3352.3680928630565
77009,3352.3680928630565
77010,3352.3680928630565
77011,3352.3680928630565
77012,3352.3680928630565
77013,3352.3680928630565
77014,3352.3680928630565
77015,3352.3680928630565
77016,3352.3680928630565
77017,3352.3680928630565
77018,3352.3680928630565
77019,3352.3680928630565
77020,3352.3680928630565
77021,3352.3680928630565
77022,3352.3680928630565
77023,3352.3680928630565
77024,3352.3680928630565
77025,3352.3680928630565
77026,3352.3680928630565
77027,3352.3680928630565
77028,3352.3680928630565
77029,3352.3680928630565
77030,3352.3680928630565
77031,3352.3680928630565
77032,3352.3680928630565
77033,3352.3680928630565
77034,3352.3680928630565
77035,3352.3680928630565
77036,3352.3680928630565
77037,3352.3680928630565
77038,3352.3680928630565
77039,3352.3680928630565
77040,3352.3680928630565
77041,3352.3680928630565
77042,3352.3680928630565
77043,3352.3680928630565
77044,3352.3680928630565
77045,3352.3680928630565
77046,3352.3680928630565
77047,3352.3680928630565
77048,3343.3097070717545
77049,3343.3097070717545
77050,3343.3097070717545
77051,3343.3097070717545
77052,3343.3097070717545
77053,3343.3097070717545
77054,3343.3097070717545
77055,3343.3097070717545
77056,3343.3097070717545
77057,3343.3097070717545
77058,3343.3097070717545
77059,3343.3097070717545
77060,3343.3097070717545
77061,3343.3097070717545
77062,3343.3097070717545
77063,3343.3097070717545
77064,3343.3097070717545
77065,3343.3097070717545
77066,3343.3097070717545
77067,3343.3097070717545
77068,3343.3097070717545
77069,3343.3097070717545
77070,3343.3097070717545
77071,3343.3097070717545
77072,3343.3097070717545
77073,3343.3097070717545
77074,3343.3097070717545
77075,3343.3097070717545
77076,3343.3097070717545
77077,3343.3097070717545
77078,3343.3097070717545
77079,3343.3097070717545
77080,3343.3097070717545
77081,3343.3097070717545
77082,3343.3097070717545
77083,3343.3097070717545
77084,3343.3097070717545
77085,3343.3097070717545
77086,3343.3097070717545
77087,3343.3097070717545
77088,3343.3097070717545
77089,3343.3097070717545
77090,3343.3097070717545
77091,3343.3097070717545
77092,3343.3097070717545
77093,3343.3097070717545
77094,3343.3097070717545
77095,3343.3097070717545
77096,3343.3097070717545
77097,3343.3097070717545
77098,3343.3097070717545
77099,3343.3097070717545
77100,3343.3097070717545
77101,3343.3097070717545
77102,3343.3097070717545
77103,3343.3097070717545
77104,3343.3097070717545
77105,3343.3097070717545
77106,3343.3097070717545
77107,3343.3097070717545
77108,3343.3097070717545
77109,3343.3097070717545
77110,3343.3097070717545
77111,3343.3097070717545
77112,3343.3097070717545
77113,3343.3097070717545
77114,3343.3097070717545
77115,3343.3097070717545
77116,3343.3097070717545
77117,3343.3097070717545
77118,3343.3097070717545
77119,3343.3097070717545
77120,3343.3097070717545
77121,3343.3097070717545
77122,3343.3097070717545
77123,3343.3097070717545
77124,3343.3097070717545
77125,3343.3097070717545
77126,3343.3097070717545
77127,3343.3097070717545
77128,3343.3097070717545
77129,3343.3097070717545
77130,3343.3097070717545
77131,3343.3097070717545
77132,3343.3097070717545
77133,3343.3097070717545
77134,3343.3097070717545
77135,3343.3097070717545
77136,3343.3097070717545
77137,3343.3097070717545
77138,3343.3097070717545
77139,3343.3097070717545
77140,3343.3097070717545
77141,3343.3097070717545
77142,3343.3097070717545
77143,3343.3097070717545
77144,3343.3097070717545
77145,3343.3097070717545
77146,3343.3097070717545
77147,3343.3097070717545
77148,3343.3097070717545
77149,3343.3097070717545
77150,3343.3097070717545
77151,3343.3097070717545
77152,3343.3097070717545
77153,3343.3097070717545
77154,3343.3097070717545
77155,3343.3097070717545
77156,3343.3097070717545
77157,3343.3097070717545
77158,3343.3097070717545
77159,3343.3097070717545
77160,3343.3097070717545
77161,3343.3097070717545
77162,3343.3097070717545
77163,3343.3097070717545
77164,3343.3097070717545
77165,3343.3097070717545
77166,3343.3097070717545
77167,3343.3097070717545
77168,3343.3097070717545
77169,3343.3097070717545
77170,3343.3097070717545
77171,3343.3097070717545
77172,3343.3097070717545
77173,3343.3097070717545
77174,3343.3097070717545
77175,3343.3097070717545
77176,3343.3097070717545
77177,3343.3097070717545
77178,3343.3097070717545
77179,3343.3097070717545
77180,3343.3097070717545
77181,3343.3097070717545
77182,3343.3097070717545
77183,3343.3097070717545
77184,3343.3097070717545
77185,3343.3097070717545
77186,3343.3097070717545
77187,3343.3097070717545
77188,3343.3097070717545
77189,3343.3097070717545
77190,3343.3097070717545
77191,3343.3097070717545
77192,3343.3097070717545
77193,3343.3097070717545
77194,3343.3097070717545
77195,3343.3097070717545
77196,3343.3097070717545
77197,3343.3097070717545
77198,3343.3097070717545
77199,3343.3097070717545
77200,3343.3097070717545
77201,3343.3097070717545
77202,3343.3097070717545
77203,3343.3097070717545
77204,3343.3097070717545
77205,3343.3097070717545
77206,3343.3097070717545
77207,3343.3097070717545
77208,3343.3097070717545
77209,3343.3097070717545
77210,3343.3097070717545
77211,3343.3097070717545
77212,3343.3097070717545
77213,3343.3097070717545
77214,3343.3097070717545
77215,3343.3097070717545
77216,3343.3097070717545
77217,3343.3097070717545
77218,3343.3097070717545
77219,3343.3097070717545
77220,3343.3097070717545
77221,3343.3097070717545
77222,3343.3097070717545
77223,3343.3097070717545
77224,3343.3097070717545
77225,3343.3097070717545
77226,3343.3097070717545
77227,3343.3097070717545
77228,3343.3097070717545
77229,3343.3097070717545
77230,3343.3097070717545
77231,3343.3097070717545
77232,3343.3097070717545
77233,3343.3097070717545
77234,3343.3097070717545
77235,3343.3097070717545
77236,3343.3097070717545
77237,3343.3097070717545
77238,3343.3097070717545
77239,3343.3097070717545
77240,3343.3097070717545
77241,3343.3097070717545
77242,3343.3097070717545
77243,3343.3097070717545
77244,3343.3097070717545
77245,3343.3097070717545
77246,3343.3097070717545
77247,3343.3097070717545
77248,3343.3097070717545
77249,3343.3097070717545
77250,3343.3097070717545
77251,3343.3097070717545
77252,3343.3097070717545
77253,3343.3097070717545
77254,3343.3097070717545
77255,3343.3097070717545
77256,3343.3097070717545
77257,3343.3097070717545
77258,3343.3097070717545
77259,3343.3097070717545
77260,3343.3097070717545
77261,3343.3097070717545
77262,3343.3097070717545
77263,3343.3097070717545
77264,3343.3097070717545
77265,3343.3097070717545
77266,3343.3097070717545
77267,3343.3097070717545
77268,3343.3097070717545
77269,3343.3097070717545
77270,3343.3097070717545
77271,3343.3097070717545
77272,3343.3097070717545
77273,3343.3097070717545
77274,3343.3097070717545
77275,3343.3097070717545
77276,3343.3097070717545
77277,3343.3097070717545
77278,3343.3097070717545
77279,3343.3097070717545
77280,3343.3097070717545
77281,3343.3097070717545
77282,3343.3097070717545
77283,3343.3097070717545
77284,3343.3097070717545
77285,3343.3097070717545
77286,3343.3097070717545
77287,3343.3097070717545
77288,3343.3097070717545
77289,3343.3097070717545
77290,3343.3097070717545
77291,3343.3097070717545
77292,3343.3097070717545
77293,3343.3097070717545
77294,3343.3097070717545
