,Means
43706,4499.332864355922
43707,4499.332864355922
43708,4499.332864355922
43709,4499.332864355922
43710,4499.332864355922
43711,4499.332864355922
43712,4499.332864355922
43713,4499.332864355922
43714,4499.332864355922
43715,4499.332864355922
43716,4499.332864355922
43717,4499.332864355922
43718,4499.332864355922
43719,4499.332864355922
43720,4499.332864355922
43721,4499.332864355922
43722,4499.332864355922
43723,4499.332864355922
43724,4499.332864355922
43725,4499.332864355922
43726,4499.332864355922
43727,4499.332864355922
43728,4499.332864355922
43729,4499.332864355922
43730,4499.332864355922
43731,4499.332864355922
43732,4499.332864355922
43733,4499.332864355922
43734,4499.332864355922
43735,4499.332864355922
43736,4499.332864355922
43737,4499.332864355922
43738,4499.332864355922
43739,4499.332864355922
43740,4499.332864355922
43741,4499.332864355922
43742,4499.332864355922
43743,4499.332864355922
43744,4499.332864355922
43745,4499.332864355922
43746,4499.332864355922
43747,4499.332864355922
43748,4499.332864355922
43749,4499.332864355922
43750,4499.332864355922
43751,4499.332864355922
43752,4499.332864355922
43753,4499.332864355922
43754,4499.332864355922
43755,4499.332864355922
43756,4499.332864355922
43757,4499.332864355922
43758,4499.332864355922
43759,4499.332864355922
43760,4499.332864355922
43761,4499.332864355922
43762,4499.332864355922
43763,4499.332864355922
43764,4499.332864355922
43765,4499.332864355922
43766,4499.332864355922
43767,4499.332864355922
43768,4499.332864355922
43769,4499.332864355922
43770,4499.332864355922
43771,4499.332864355922
43772,4499.332864355922
43773,4499.332864355922
43774,4499.332864355922
43775,4499.332864355922
43776,4499.332864355922
43777,4499.332864355922
43778,4499.332864355922
43779,4499.332864355922
43780,4499.332864355922
43781,4499.332864355922
43782,4499.332864355922
43783,4499.332864355922
43784,4499.332864355922
43785,4499.332864355922
43786,4499.332864355922
43787,4499.332864355922
43788,4499.332864355922
43789,4499.332864355922
43790,4499.332864355922
43791,4499.332864355922
43792,4499.332864355922
43793,4499.332864355922
43794,4499.332864355922
43795,4499.332864355922
43796,4499.332864355922
43797,4499.332864355922
43798,4499.332864355922
43799,4499.332864355922
43800,4499.332864355922
43801,4499.332864355922
43802,4499.332864355922
43803,4499.332864355922
43804,4499.332864355922
43805,4499.332864355922
43806,4499.332864355922
43807,4499.332864355922
43808,4499.332864355922
43809,4499.332864355922
43810,4499.332864355922
43811,4499.332864355922
43812,4499.332864355922
43813,4499.332864355922
43814,4499.332864355922
43815,4499.332864355922
43816,4499.332864355922
43817,4499.332864355922
43818,4499.332864355922
43819,4499.332864355922
43820,4499.332864355922
43821,4499.332864355922
43822,4499.332864355922
43823,4499.332864355922
43824,4499.332864355922
43825,4499.332864355922
43826,4499.332864355922
43827,4499.332864355922
43828,4499.332864355922
43829,4499.332864355922
43830,4499.332864355922
43831,4499.332864355922
43832,4499.332864355922
43833,4499.332864355922
43834,4499.332864355922
43835,4499.332864355922
43836,4499.332864355922
43837,4499.332864355922
43838,4499.332864355922
43839,4499.332864355922
43840,4499.332864355922
43841,4499.332864355922
43842,4499.332864355922
43843,4499.332864355922
43844,4499.332864355922
43845,4499.332864355922
43846,4499.332864355922
43847,4499.332864355922
43848,4499.332864355922
43849,4499.332864355922
43850,4499.332864355922
43851,4499.332864355922
43852,4499.332864355922
43853,4499.332864355922
43854,4497.549857561664
43855,4497.549857561664
43856,4496.482534997949
43857,4496.482534997949
43858,4496.482534997949
43859,4496.482534997949
43860,4496.482534997949
43861,4496.482534997949
43862,4496.482534997949
43863,4496.482534997949
43864,4496.482534997949
43865,4496.482534997949
43866,4496.482534997949
43867,4496.482534997949
43868,4496.482534997949
43869,4496.482534997949
43870,4496.482534997949
43871,4496.482534997949
43872,4496.482534997949
43873,4496.482534997949
43874,4496.482534997949
43875,4496.482534997949
43876,4496.482534997949
43877,4496.482534997949
43878,4496.482534997949
43879,4496.482534997949
43880,4496.482534997949
43881,4496.482534997949
43882,4496.482534997949
43883,4496.482534997949
43884,4496.482534997949
43885,4496.482534997949
43886,4496.482534997949
43887,4496.482534997949
43888,4496.482534997949
43889,4496.482534997949
43890,4496.482534997949
43891,4496.482534997949
43892,4496.482534997949
43893,4496.482534997949
43894,4496.482534997949
43895,4496.482534997949
43896,4496.482534997949
43897,4496.482534997949
43898,4496.482534997949
43899,4496.482534997949
43900,4496.482534997949
43901,4496.482534997949
43902,4496.482534997949
43903,4496.482534997949
43904,4496.482534997949
43905,4496.482534997949
43906,4496.482534997949
43907,4496.482534997949
43908,4496.482534997949
43909,4496.482534997949
43910,4496.482534997949
43911,4496.482534997949
43912,4496.482534997949
43913,4496.482534997949
43914,4496.482534997949
43915,4496.482534997949
43916,4496.482534997949
43917,4496.482534997949
43918,4496.482534997949
43919,4496.482534997949
43920,4496.482534997949
43921,4496.482534997949
43922,4496.482534997949
43923,4496.482534997949
43924,4496.482534997949
43925,4496.482534997949
43926,4496.482534997949
43927,4496.482534997949
43928,4496.482534997949
43929,4496.482534997949
43930,4496.482534997949
43931,4496.482534997949
43932,4496.482534997949
43933,4496.482534997949
43934,4496.482534997949
43935,4496.482534997949
43936,4496.482534997949
43937,4496.482534997949
43938,4496.482534997949
43939,4496.482534997949
43940,4496.482534997949
43941,4496.482534997949
43942,4496.482534997949
43943,4496.482534997949
43944,4496.482534997949
43945,4496.482534997949
43946,4496.482534997949
43947,4496.482534997949
43948,4496.482534997949
43949,4496.482534997949
43950,4496.482534997949
43951,4496.482534997949
43952,4496.482534997949
43953,4496.482534997949
43954,4496.482534997949
43955,4496.482534997949
43956,4496.482534997949
43957,4496.482534997949
43958,4496.482534997949
43959,4496.482534997949
43960,4496.482534997949
43961,4496.482534997949
43962,4496.482534997949
43963,4496.482534997949
43964,4496.482534997949
43965,4496.482534997949
43966,4496.482534997949
43967,4496.482534997949
43968,4496.482534997949
43969,4496.482534997949
43970,4496.482534997949
43971,4496.482534997949
43972,4496.482534997949
43973,4496.482534997949
43974,4496.482534997949
43975,4496.482534997949
43976,4496.482534997949
43977,4496.482534997949
43978,4496.482534997949
43979,4496.482534997949
43980,4496.482534997949
43981,4496.482534997949
43982,4496.482534997949
43983,4496.482534997949
43984,4496.482534997949
43985,4496.482534997949
43986,4496.482534997949
43987,4496.482534997949
43988,4496.482534997949
43989,4496.482534997949
43990,4496.482534997949
43991,4496.482534997949
43992,4496.482534997949
43993,4496.482534997949
43994,4496.482534997949
43995,4496.482534997949
43996,4496.482534997949
43997,4496.482534997949
43998,4496.482534997949
43999,4496.482534997949
44000,4496.482534997949
44001,4496.482534997949
44002,4496.482534997949
44003,4496.482534997949
44004,4496.482534997949
44005,4496.482534997949
44006,4496.482534997949
44007,4496.482534997949
44008,4496.482534997949
44009,4496.482534997949
44010,4496.482534997949
44011,4496.482534997949
44012,4496.482534997949
44013,4496.482534997949
44014,4496.482534997949
44015,4496.482534997949
44016,4496.482534997949
44017,4496.482534997949
44018,4496.482534997949
44019,4496.482534997949
44020,4496.482534997949
44021,4496.482534997949
44022,4496.482534997949
44023,4496.482534997949
44024,4496.482534997949
44025,4496.482534997949
44026,4496.482534997949
44027,4496.482534997949
44028,4496.482534997949
44029,4496.482534997949
44030,4496.482534997949
44031,4496.482534997949
44032,4496.482534997949
44033,4496.482534997949
44034,4496.482534997949
44035,4496.482534997949
44036,4496.482534997949
44037,4496.482534997949
44038,4496.482534997949
44039,4496.482534997949
44040,4496.482534997949
44041,4496.482534997949
44042,4496.482534997949
44043,4496.482534997949
44044,4496.482534997949
44045,4496.482534997949
44046,4496.482534997949
44047,4496.482534997949
44048,4496.482534997949
44049,4496.482534997949
44050,4496.482534997949
44051,4496.482534997949
44052,4496.482534997949
44053,4496.482534997949
44054,4496.482534997949
44055,4496.482534997949
44056,4496.482534997949
44057,4496.482534997949
44058,4496.482534997949
44059,4496.482534997949
44060,4496.482534997949
44061,4496.482534997949
44062,4496.482534997949
44063,4496.482534997949
44064,4496.482534997949
44065,4496.482534997949
44066,4496.482534997949
44067,4496.482534997949
44068,4496.482534997949
44069,4496.482534997949
44070,4496.482534997949
44071,4496.482534997949
44072,4496.482534997949
44073,4496.482534997949
44074,4496.482534997949
44075,4496.482534997949
44076,4496.482534997949
44077,4496.482534997949
44078,4496.482534997949
44079,4496.482534997949
44080,4496.482534997949
44081,4496.482534997949
44082,4496.482534997949
44083,4496.482534997949
44084,4496.482534997949
44085,4496.482534997949
44086,4496.482534997949
44087,4496.482534997949
44088,4496.482534997949
44089,4496.482534997949
44090,4496.482534997949
44091,4496.482534997949
44092,4496.482534997949
44093,4496.482534997949
44094,4496.482534997949
44095,4496.482534997949
44096,4496.482534997949
44097,4496.482534997949
44098,4496.482534997949
44099,4496.482534997949
44100,4496.482534997949
44101,4496.482534997949
44102,4496.482534997949
44103,4496.482534997949
44104,4496.482534997949
44105,4496.482534997949
44106,4496.482534997949
44107,4496.482534997949
44108,4496.482534997949
44109,4496.482534997949
44110,4496.482534997949
44111,4496.482534997949
44112,4496.482534997949
44113,4496.482534997949
44114,4496.482534997949
44115,4496.482534997949
44116,4496.482534997949
44117,4496.482534997949
44118,4496.482534997949
44119,4496.482534997949
44120,4496.482534997949
44121,4496.482534997949
44122,4496.482534997949
44123,4496.482534997949
44124,4496.482534997949
44125,4496.482534997949
44126,4496.482534997949
44127,4496.482534997949
44128,4496.482534997949
44129,4496.482534997949
44130,4496.482534997949
44131,4496.482534997949
44132,4496.482534997949
44133,4496.482534997949
44134,4496.482534997949
44135,4496.482534997949
44136,4496.482534997949
44137,4496.482534997949
44138,4496.482534997949
44139,4496.482534997949
44140,4496.482534997949
44141,4496.482534997949
44142,4496.482534997949
44143,4496.482534997949
44144,4496.482534997949
44145,4496.482534997949
44146,4496.482534997949
44147,4496.482534997949
44148,4496.482534997949
44149,4496.482534997949
44150,4496.482534997949
44151,4496.482534997949
44152,4496.482534997949
44153,4496.482534997949
44154,4496.482534997949
44155,4496.482534997949
44156,4496.482534997949
44157,4496.482534997949
44158,4496.482534997949
44159,4496.482534997949
44160,4496.482534997949
44161,4496.482534997949
44162,4496.482534997949
44163,4496.482534997949
44164,4496.482534997949
44165,4496.482534997949
44166,4496.482534997949
44167,4496.482534997949
44168,4496.482534997949
44169,4496.482534997949
44170,4496.482534997949
44171,4496.482534997949
44172,4496.482534997949
44173,4496.482534997949
44174,4496.482534997949
44175,4496.482534997949
44176,4496.482534997949
44177,4496.482534997949
44178,4496.482534997949
44179,4496.482534997949
44180,4496.482534997949
44181,4496.482534997949
44182,4496.482534997949
44183,4496.482534997949
44184,4496.482534997949
44185,4496.482534997949
44186,4496.482534997949
44187,4496.482534997949
44188,4496.482534997949
44189,4496.482534997949
44190,4496.482534997949
44191,4496.482534997949
44192,4496.482534997949
44193,4496.482534997949
44194,4496.482534997949
44195,4496.482534997949
44196,4496.482534997949
44197,4496.482534997949
44198,4496.482534997949
44199,4496.482534997949
44200,4496.482534997949
44201,4496.482534997949
44202,4496.482534997949
44203,4496.482534997949
44204,4496.482534997949
44205,4496.482534997949
44206,4496.482534997949
44207,4496.482534997949
44208,4496.482534997949
44209,4496.482534997949
44210,4496.482534997949
44211,4496.482534997949
44212,4496.482534997949
44213,4496.482534997949
44214,4496.482534997949
44215,4496.482534997949
44216,4496.482534997949
44217,4496.482534997949
44218,4496.482534997949
44219,4496.482534997949
44220,4496.482534997949
44221,4496.482534997949
44222,4496.482534997949
44223,4496.482534997949
44224,4496.482534997949
44225,4496.482534997949
44226,4496.482534997949
44227,4496.482534997949
44228,4496.482534997949
44229,4496.482534997949
44230,4496.482534997949
44231,4496.482534997949
44232,4496.482534997949
44233,4496.482534997949
44234,4496.482534997949
44235,4496.482534997949
44236,4496.482534997949
44237,4496.482534997949
44238,4496.482534997949
44239,4496.482534997949
44240,4496.482534997949
44241,4496.482534997949
44242,4496.482534997949
44243,4496.482534997949
44244,4496.482534997949
44245,4496.482534997949
44246,4496.482534997949
44247,4496.482534997949
44248,4496.482534997949
44249,4496.482534997949
44250,4496.482534997949
44251,4496.482534997949
44252,4496.482534997949
44253,4496.482534997949
44254,4496.482534997949
44255,4496.482534997949
44256,4496.482534997949
44257,4496.482534997949
44258,4496.482534997949
44259,4496.482534997949
44260,4496.482534997949
44261,4496.482534997949
44262,4496.482534997949
44263,4496.482534997949
44264,4496.482534997949
44265,4496.482534997949
44266,4496.482534997949
44267,4496.482534997949
44268,4496.482534997949
44269,4496.482534997949
44270,4496.482534997949
44271,4496.482534997949
44272,4496.482534997949
44273,4496.482534997949
44274,4496.482534997949
44275,4496.482534997949
44276,4496.482534997949
44277,4496.482534997949
44278,4496.482534997949
44279,4496.482534997949
44280,4496.482534997949
44281,4496.482534997949
44282,4496.482534997949
44283,4496.482534997949
44284,4496.482534997949
44285,4496.482534997949
44286,4496.482534997949
44287,4496.482534997949
44288,4496.482534997949
44289,4496.482534997949
44290,4496.482534997949
44291,4496.482534997949
44292,4496.482534997949
44293,4496.482534997949
44294,4496.482534997949
44295,4496.482534997949
44296,4496.482534997949
44297,4496.482534997949
44298,4496.482534997949
44299,4496.482534997949
44300,4496.482534997949
44301,4496.482534997949
44302,4496.482534997949
44303,4496.482534997949
44304,4496.482534997949
44305,4496.482534997949
44306,4496.482534997949
44307,4496.482534997949
44308,4496.482534997949
44309,4496.482534997949
44310,4496.482534997949
44311,4496.482534997949
44312,4496.482534997949
44313,4496.482534997949
44314,4496.482534997949
44315,4496.482534997949
44316,4496.482534997949
44317,4496.482534997949
44318,4496.482534997949
44319,4496.482534997949
44320,4496.482534997949
44321,4496.482534997949
44322,4496.482534997949
44323,4496.482534997949
44324,4496.482534997949
44325,4496.482534997949
44326,4496.482534997949
44327,4496.482534997949
44328,4496.482534997949
44329,4496.482534997949
44330,4496.482534997949
44331,4496.482534997949
44332,4496.482534997949
44333,4496.482534997949
44334,4496.482534997949
44335,4496.482534997949
44336,4496.482534997949
44337,4496.482534997949
44338,4496.482534997949
44339,4496.482534997949
44340,4496.482534997949
44341,4496.482534997949
44342,4496.482534997949
44343,4496.482534997949
44344,4496.482534997949
44345,4496.482534997949
44346,4496.482534997949
44347,4496.482534997949
44348,4496.482534997949
44349,4496.482534997949
44350,4496.482534997949
44351,4496.482534997949
44352,4496.482534997949
44353,4496.482534997949
44354,4496.482534997949
44355,4496.482534997949
44356,4496.482534997949
44357,4496.482534997949
44358,4496.482534997949
44359,4496.482534997949
44360,4496.482534997949
44361,4496.482534997949
44362,4496.482534997949
44363,4496.482534997949
44364,4496.482534997949
44365,4496.482534997949
44366,4496.482534997949
44367,4491.280282678966
44368,4486.593991177951
44369,4481.0193541462095
44370,4481.0193541462095
44371,4481.0193541462095
44372,4481.0193541462095
44373,4481.0193541462095
44374,4481.0193541462095
44375,4481.0193541462095
44376,4481.0193541462095
44377,4481.0193541462095
44378,4481.0193541462095
44379,4481.0193541462095
44380,4481.0193541462095
44381,4481.0193541462095
44382,4481.0193541462095
44383,4481.0193541462095
44384,4481.0193541462095
44385,4481.0193541462095
44386,4481.0193541462095
44387,4481.0193541462095
44388,4481.0193541462095
44389,4481.0193541462095
44390,4481.0193541462095
44391,4481.0193541462095
44392,4481.0193541462095
44393,4481.0193541462095
44394,4481.0193541462095
44395,4481.0193541462095
44396,4481.0193541462095
44397,4481.0193541462095
44398,4481.0193541462095
44399,4481.0193541462095
44400,4481.0193541462095
44401,4481.0193541462095
44402,4481.0193541462095
44403,4481.0193541462095
44404,4481.0193541462095
44405,4481.0193541462095
44406,4481.0193541462095
44407,4481.0193541462095
44408,4481.0193541462095
44409,4481.0193541462095
44410,4481.0193541462095
44411,4481.0193541462095
44412,4481.0193541462095
44413,4481.0193541462095
44414,4481.0193541462095
44415,4481.0193541462095
44416,4481.0193541462095
44417,4481.0193541462095
44418,4481.0193541462095
44419,4481.0193541462095
44420,4481.0193541462095
44421,4481.0193541462095
44422,4481.0193541462095
44423,4481.0193541462095
44424,4481.0193541462095
44425,4481.0193541462095
44426,4481.0193541462095
44427,4481.0193541462095
44428,4481.0193541462095
44429,4481.0193541462095
44430,4481.0193541462095
44431,4481.0193541462095
44432,4481.0193541462095
44433,4481.0193541462095
44434,4481.0193541462095
44435,4481.0193541462095
44436,4481.0193541462095
44437,4481.0193541462095
44438,4481.0193541462095
44439,4481.0193541462095
44440,4481.0193541462095
44441,4481.0193541462095
44442,4481.0193541462095
44443,4481.0193541462095
44444,4481.0193541462095
44445,4481.0193541462095
44446,4481.0193541462095
44447,4481.0193541462095
44448,4481.0193541462095
44449,4481.0193541462095
44450,4481.0193541462095
44451,4481.0193541462095
44452,4481.0193541462095
44453,4481.0193541462095
44454,4481.0193541462095
44455,4481.0193541462095
44456,4481.0193541462095
44457,4481.0193541462095
44458,4481.0193541462095
44459,4481.0193541462095
44460,4481.0193541462095
44461,4481.0193541462095
44462,4481.0193541462095
44463,4481.0193541462095
44464,4481.0193541462095
44465,4481.0193541462095
44466,4481.0193541462095
44467,4481.0193541462095
44468,4481.0193541462095
44469,4481.0193541462095
44470,4481.0193541462095
44471,4481.0193541462095
44472,4481.0193541462095
44473,4481.0193541462095
44474,4481.0193541462095
44475,4481.0193541462095
44476,4481.0193541462095
44477,4481.0193541462095
44478,4481.0193541462095
44479,4481.0193541462095
44480,4481.0193541462095
44481,4481.0193541462095
44482,4481.0193541462095
44483,4481.0193541462095
44484,4481.0193541462095
44485,4481.0193541462095
44486,4481.0193541462095
44487,4481.0193541462095
44488,4481.0193541462095
44489,4481.0193541462095
44490,4481.0193541462095
44491,4481.0193541462095
44492,4481.0193541462095
44493,4481.0193541462095
44494,4481.0193541462095
44495,4481.0193541462095
44496,4481.0193541462095
44497,4481.0193541462095
44498,4481.0193541462095
44499,4481.0193541462095
44500,4481.0193541462095
44501,4481.0193541462095
44502,4481.0193541462095
44503,4481.0193541462095
44504,4481.0193541462095
44505,4481.0193541462095
44506,4481.0193541462095
44507,4481.0193541462095
44508,4481.0193541462095
44509,4481.0193541462095
44510,4481.0193541462095
44511,4481.0193541462095
44512,4481.0193541462095
44513,4481.0193541462095
44514,4481.0193541462095
44515,4481.0193541462095
44516,4481.0193541462095
44517,4481.0193541462095
44518,4481.0193541462095
44519,4481.0193541462095
44520,4481.0193541462095
44521,4481.0193541462095
44522,4481.0193541462095
44523,4481.0193541462095
44524,4481.0193541462095
44525,4481.0193541462095
44526,4481.0193541462095
44527,4481.0193541462095
44528,4481.0193541462095
44529,4481.0193541462095
44530,4481.0193541462095
44531,4481.0193541462095
44532,4481.0193541462095
44533,4481.0193541462095
44534,4481.0193541462095
44535,4481.0193541462095
44536,4481.0193541462095
44537,4481.0193541462095
44538,4481.0193541462095
44539,4481.0193541462095
44540,4481.0193541462095
44541,4481.0193541462095
44542,4481.0193541462095
44543,4481.0193541462095
44544,4481.0193541462095
44545,4481.0193541462095
44546,4481.0193541462095
44547,4481.0193541462095
44548,4481.0193541462095
44549,4481.0193541462095
44550,4481.0193541462095
44551,4481.0193541462095
44552,4481.0193541462095
44553,4481.0193541462095
44554,4481.0193541462095
44555,4481.0193541462095
44556,4481.0193541462095
44557,4481.0193541462095
44558,4481.0193541462095
44559,4481.0193541462095
44560,4481.0193541462095
44561,4481.0193541462095
44562,4481.0193541462095
44563,4481.0193541462095
44564,4481.0193541462095
44565,4481.0193541462095
44566,4481.0193541462095
44567,4481.0193541462095
44568,4481.0193541462095
44569,4481.0193541462095
44570,4481.0193541462095
44571,4481.0193541462095
44572,4481.0193541462095
44573,4481.0193541462095
44574,4481.0193541462095
44575,4481.0193541462095
44576,4481.0193541462095
44577,4481.0193541462095
44578,4481.0193541462095
44579,4481.0193541462095
44580,4481.0193541462095
44581,4481.0193541462095
44582,4481.0193541462095
44583,4481.0193541462095
44584,4481.0193541462095
44585,4481.0193541462095
44586,4481.0193541462095
44587,4481.0193541462095
44588,4481.0193541462095
44589,4481.0193541462095
44590,4481.0193541462095
44591,4481.0193541462095
44592,4481.0193541462095
44593,4481.0193541462095
44594,4481.0193541462095
44595,4481.0193541462095
44596,4481.0193541462095
44597,4481.0193541462095
44598,4481.0193541462095
44599,4481.0193541462095
44600,4481.0193541462095
44601,4481.0193541462095
44602,4481.0193541462095
44603,4481.0193541462095
44604,4481.0193541462095
44605,4481.0193541462095
44606,4481.0193541462095
44607,4481.0193541462095
44608,4481.0193541462095
44609,4481.0193541462095
44610,4481.0193541462095
44611,4481.0193541462095
44612,4481.0193541462095
44613,4481.0193541462095
44614,4481.0193541462095
44615,4481.0193541462095
44616,4481.0193541462095
44617,4481.0193541462095
44618,4481.0193541462095
44619,4481.0193541462095
44620,4481.0193541462095
44621,4481.0193541462095
44622,4481.0193541462095
44623,4476.540102255782
44624,4476.540102255782
44625,4476.540102255782
44626,4476.540102255782
44627,4476.540102255782
44628,4476.540102255782
44629,4476.540102255782
44630,4476.540102255782
44631,4476.540102255782
44632,4476.540102255782
44633,4476.540102255782
44634,4476.540102255782
44635,4476.540102255782
44636,4476.540102255782
44637,4476.540102255782
44638,4476.540102255782
44639,4476.540102255782
44640,4476.540102255782
44641,4476.540102255782
44642,4476.540102255782
44643,4476.540102255782
44644,4476.540102255782
44645,4476.540102255782
44646,4476.540102255782
44647,4476.540102255782
44648,4476.540102255782
44649,4476.540102255782
44650,4476.540102255782
44651,4476.540102255782
44652,4476.540102255782
44653,4476.540102255782
44654,4476.540102255782
44655,4476.540102255782
44656,4476.540102255782
44657,4476.540102255782
44658,4476.540102255782
44659,4476.540102255782
44660,4476.540102255782
44661,4476.540102255782
44662,4476.540102255782
44663,4476.540102255782
44664,4476.540102255782
44665,4476.540102255782
44666,4476.540102255782
44667,4476.540102255782
44668,4476.540102255782
44669,4476.540102255782
44670,4476.540102255782
44671,4476.540102255782
44672,4476.540102255782
44673,4476.540102255782
44674,4476.540102255782
44675,4476.540102255782
44676,4476.540102255782
44677,4476.540102255782
44678,4476.540102255782
44679,4476.540102255782
44680,4476.540102255782
44681,4476.540102255782
44682,4476.540102255782
44683,4476.540102255782
44684,4476.540102255782
44685,4476.540102255782
44686,4476.540102255782
44687,4476.540102255782
44688,4476.540102255782
44689,4476.540102255782
44690,4476.540102255782
44691,4476.540102255782
44692,4476.540102255782
44693,4476.540102255782
44694,4476.540102255782
44695,4476.540102255782
44696,4476.540102255782
44697,4476.540102255782
44698,4476.540102255782
44699,4476.540102255782
44700,4476.540102255782
44701,4476.540102255782
44702,4476.540102255782
44703,4476.540102255782
44704,4476.540102255782
44705,4476.540102255782
44706,4476.540102255782
44707,4476.540102255782
44708,4476.540102255782
44709,4476.540102255782
44710,4476.540102255782
44711,4476.540102255782
44712,4476.540102255782
44713,4476.540102255782
44714,4476.540102255782
44715,4476.540102255782
44716,4476.540102255782
44717,4476.540102255782
44718,4476.540102255782
44719,4476.540102255782
44720,4476.540102255782
44721,4476.540102255782
44722,4476.540102255782
44723,4476.540102255782
44724,4476.540102255782
44725,4476.540102255782
44726,4476.540102255782
44727,4476.540102255782
44728,4476.540102255782
44729,4476.540102255782
44730,4476.540102255782
44731,4476.540102255782
44732,4476.540102255782
44733,4476.540102255782
44734,4476.540102255782
44735,4476.540102255782
44736,4476.540102255782
44737,4476.540102255782
44738,4476.540102255782
44739,4476.540102255782
44740,4476.540102255782
44741,4476.540102255782
44742,4476.540102255782
44743,4476.540102255782
44744,4476.540102255782
44745,4476.540102255782
44746,4476.540102255782
44747,4476.540102255782
44748,4476.540102255782
44749,4476.540102255782
44750,4476.540102255782
44751,4476.540102255782
44752,4476.540102255782
44753,4476.540102255782
44754,4476.540102255782
44755,4476.540102255782
44756,4476.540102255782
44757,4476.540102255782
44758,4476.540102255782
44759,4476.540102255782
44760,4476.540102255782
44761,4476.540102255782
44762,4476.540102255782
44763,4476.540102255782
44764,4476.540102255782
44765,4476.540102255782
44766,4476.540102255782
44767,4476.540102255782
44768,4476.540102255782
44769,4476.540102255782
44770,4476.540102255782
44771,4476.540102255782
44772,4476.540102255782
44773,4476.540102255782
44774,4476.540102255782
44775,4476.540102255782
44776,4476.540102255782
44777,4476.540102255782
44778,4476.540102255782
44779,4476.540102255782
44780,4476.540102255782
44781,4476.540102255782
44782,4476.540102255782
44783,4476.540102255782
44784,4476.540102255782
44785,4476.540102255782
44786,4476.540102255782
44787,4476.540102255782
44788,4476.540102255782
44789,4476.540102255782
44790,4476.540102255782
44791,4476.540102255782
44792,4476.540102255782
44793,4476.540102255782
44794,4476.540102255782
44795,4476.540102255782
44796,4476.540102255782
44797,4476.540102255782
44798,4476.540102255782
44799,4476.540102255782
44800,4476.540102255782
44801,4476.540102255782
44802,4476.540102255782
44803,4476.540102255782
44804,4476.540102255782
44805,4476.540102255782
44806,4476.540102255782
44807,4476.540102255782
44808,4476.540102255782
44809,4476.540102255782
44810,4476.540102255782
44811,4476.540102255782
44812,4476.540102255782
44813,4476.540102255782
44814,4476.540102255782
44815,4476.540102255782
44816,4476.540102255782
44817,4476.540102255782
44818,4476.540102255782
44819,4476.540102255782
44820,4476.540102255782
44821,4476.540102255782
44822,4476.540102255782
44823,4476.540102255782
44824,4476.540102255782
44825,4476.540102255782
44826,4476.540102255782
44827,4476.540102255782
44828,4476.540102255782
44829,4476.540102255782
44830,4476.540102255782
44831,4476.540102255782
44832,4476.540102255782
44833,4476.540102255782
44834,4476.540102255782
44835,4476.540102255782
44836,4476.540102255782
44837,4476.540102255782
44838,4476.540102255782
44839,4476.540102255782
44840,4476.540102255782
44841,4476.540102255782
44842,4476.540102255782
44843,4476.540102255782
44844,4476.540102255782
44845,4476.540102255782
44846,4476.540102255782
44847,4476.540102255782
44848,4476.540102255782
44849,4476.540102255782
44850,4476.540102255782
44851,4476.540102255782
44852,4476.540102255782
44853,4476.540102255782
44854,4476.540102255782
44855,4476.540102255782
44856,4476.540102255782
44857,4476.540102255782
44858,4476.540102255782
44859,4476.540102255782
44860,4476.540102255782
44861,4476.540102255782
44862,4476.540102255782
44863,4476.540102255782
44864,4476.540102255782
44865,4476.540102255782
44866,4476.540102255782
44867,4476.540102255782
44868,4476.540102255782
44869,4476.540102255782
44870,4476.540102255782
44871,4476.540102255782
44872,4476.540102255782
44873,4476.540102255782
44874,4476.540102255782
44875,4476.540102255782
44876,4476.398836463549
44877,4476.398836463549
44878,4476.398836463549
44879,4476.398836463549
44880,4476.398836463549
44881,4476.398836463549
44882,4476.398836463549
44883,4476.398836463549
44884,4476.398836463549
44885,4476.398836463549
44886,4476.398836463549
44887,4476.398836463549
44888,4476.398836463549
44889,4476.398836463549
44890,4476.398836463549
44891,4476.398836463549
44892,4476.398836463549
44893,4476.398836463549
44894,4476.398836463549
44895,4476.398836463549
44896,4476.398836463549
44897,4476.398836463549
44898,4476.398836463549
44899,4476.398836463549
44900,4476.398836463549
44901,4476.398836463549
44902,4476.398836463549
44903,4476.398836463549
44904,4476.398836463549
44905,4476.398836463549
44906,4476.398836463549
44907,4476.398836463549
44908,4476.398836463549
44909,4476.398836463549
44910,4476.398836463549
44911,4476.398836463549
44912,4476.398836463549
44913,4476.398836463549
44914,4476.398836463549
44915,4476.398836463549
44916,4476.398836463549
44917,4476.398836463549
44918,4476.398836463549
44919,4476.398836463549
44920,4476.398836463549
44921,4476.398836463549
44922,4476.398836463549
44923,4476.398836463549
44924,4476.398836463549
44925,4476.398836463549
44926,4476.398836463549
44927,4476.398836463549
44928,4476.398836463549
44929,4476.398836463549
44930,4476.398836463549
44931,4476.398836463549
44932,4476.398836463549
44933,4476.398836463549
44934,4476.398836463549
44935,4476.398836463549
44936,4476.398836463549
44937,4476.398836463549
44938,4476.398836463549
44939,4476.398836463549
44940,4476.398836463549
44941,4476.398836463549
44942,4476.398836463549
44943,4476.398836463549
44944,4476.398836463549
44945,4476.398836463549
44946,4476.398836463549
44947,4476.398836463549
44948,4476.398836463549
44949,4476.398836463549
44950,4476.398836463549
44951,4476.398836463549
44952,4476.398836463549
44953,4476.398836463549
44954,4476.398836463549
